id,Date_earliest,Nationality_Summed_Points,Nationality_count,Summed_Points,artist_count,Points (Total),song_count,Artists,Date,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence
5b88tNINg4Q4nrRbrCXUmg,2017-01-01,0.0,1,0.0,1,70,1,Pharrell Williams,2018-01-01,0.647,0.822,-4662.0,0.183,0.219,0.0,0.962
3b0EOvScbZUc0qJx0E1L2z,2017-01-01,0.0,1,0.0,1,59,1,The Jackson 5,2018-01-01,0.639,0.548,-13534.0,0.039,0.29,0.0,0.887
2EEeOnHehOozLq4aS0n6SL,2017-01-01,0.0,1,0.0,1,27966,177,KYLE,2018-01-01,0.746,0.653,-6745.0,0.289,0.378,0.0,0.672
1lzr43nnXAijIGYnCT8M8H,2017-12-31,6233.0,2,0.0,2,188,4,"Shaggy, Rik Rok",2018-01-01,0.853,0.606,-4596.0,0.071,0.056,0.0,0.654
0L7loeTIg6akW84aEQZpCT,2017-01-01,0.0,1,0.0,1,4106,99,Major Lazer,2018-01-01,0.746,0.877,-3782.0,0.067,0.038,0.001,0.751
2mfUa8bLs2s5N4VaqJZ4lZ,2017-04-28,2465.0,1,0.0,1,19960,174,Hailee Steinfeld,2018-01-01,0.755,0.57,-7132.0,0.089,0.042,0.0,0.406
4knL4iPxPOZjQzTUlELGSY,2017-10-27,17685.0,1,36.0,1,2240,39,Yo Gotti,2018-01-01,0.91,0.444,-8126.0,0.344,0.022,0.0,0.53
39shmbIHICJ2Wxnk1fPSdz,2017-12-31,6049.0,1,0.0,1,80,2,The Clash,2018-01-01,0.743,0.836,-6465.0,0.116,0.08,0.0,0.82
6pyzBTIjcO2AMkKE6x2Otb,2017-12-31,6049.0,1,0.0,1,155,2,Bee Gees,2018-01-01,0.703,0.826,-7179.0,0.034,0.032,0.006,0.945
5lXcSvHRVjQJ3LB2rLKQog,2017-01-01,0.0,1,0.0,1,3,1,Stevie Wonder,2018-01-01,0.65,0.658,-10908.0,0.085,0.089,0.004,0.883
4o6BgsqLIBViaGVbx5rbRk,2017-12-31,25641.0,1,0.0,1,118,2,Daryl Hall & John Oates,2018-01-01,0.751,0.501,-12151.0,0.055,0.234,0.112,0.902
2SiXAy7TuUkycRVbbWDEpo,2017-12-31,562.0,1,0.0,1,9,2,AC/DC,2018-01-01,0.532,0.767,-5509.0,0.057,0.003,0.001,0.755
14uKsvPJ0quzQvdB6f7Dur,2017-01-01,0.0,1,0.0,1,28790,176,Starley,2017-12-31,0.67,0.839,-4023.0,0.036,0.061,0.001,0.726
3kGfazcbVvVkuZunzlLgTD,2017-06-09,4968.0,2,0.0,2,19266,226,"Sigala, Ella Eyre",2017-12-31,0.708,0.868,-3287.0,0.043,0.031,0.0,0.72
0WqIKmW4BTrj3eJFmnCKMv,2017-12-31,25641.0,1,0.0,1,33,1,Beyoncé,2017-12-31,0.664,0.758,-6583.0,0.21,0.002,0.0,0.701
17Fd6Yb7mSbinKG8LoWfFl,2017-01-01,0.0,1,0.0,1,16826,177,Mike Posner,2017-12-31,0.663,0.713,-6647.0,0.112,0.035,0.0,0.69
2ytH5wDuqhgLTiDVYioteq,2017-09-29,22931.0,3,0.0,3,2088,48,"Jax Jones, Demi Lovato, Stefflon Don",2017-12-31,0.766,0.919,-3618.0,0.201,0.096,0.0,0.926
2NF8A7C6tICScdRaZ0BrEe,2017-12-31,218.0,1,14.0,1,61,1,Ofenbach,2017-12-31,0.837,0.793,-5048.0,0.057,0.026,0.0,0.87
6HUnnBwYZqcED1eQztxMBN,2017-01-01,0.0,1,0.0,1,27502,177,Martin Jensen,2017-12-31,0.744,0.836,-2396.0,0.051,0.044,0.0,0.36
7abpmGpF7PGep2rDU68GBR,2017-02-11,1325.0,2,0.0,2,29266,282,"Burak Yeter, Danelle Sandoval",2017-12-31,0.841,0.639,-6052.0,0.069,0.016,0.065,0.675
4Z1fbYp0HuxLBje4MOZcSD,2017-12-31,6049.0,1,0.0,1,17,1,The Beatles,2017-12-31,0.482,0.849,-9198.0,0.045,0.641,0.0,0.937
4hKWUzhQWsOkgT6LnDEASe,2017-10-11,192.0,1,0.0,1,4374,65,Bausa,2017-12-31,0.874,0.487,-8154.0,0.064,0.393,0.0,0.746
00lNx0OcTJrS3MKHcB80HY,2017-01-09,230.0,2,0.0,2,40040,288,"Jax Jones, RAYE",2017-12-31,0.876,0.669,-6054.0,0.138,0.163,0.0,0.682
1P17dC1amhFzptugyAO7Il,2017-12-02,20182.0,1,1111.0,1,3086,28,Taylor Swift,2017-12-30,0.766,0.709,-6471.0,0.123,0.204,0.0,0.506
7J6bnDDitOwfelaJNixHhL,2017-12-23,71361.0,3,1554.0,3,1014,18,"Huncho Jack, Travis Scott, Quavo",2017-12-29,0.765,0.733,-3509.0,0.165,0.002,0.0,0.495
2XDhuJvvx2wcIROXbfTTYr,2017-12-15,21246.0,1,443.0,1,1249,11,Eminem,2017-12-28,0.886,0.488,-5628.0,0.184,0.166,0.0,0.114
1Ft13La2daEGqz5yWJC7lx,2017-12-20,670.0,1,0.0,1,224,6,Wolfine,2017-12-28,0.909,0.493,-6688.0,0.074,0.128,0.0,0.844
628Ueb4sRiXApObhcU9iPU,2017-12-23,71361.0,3,1554.0,3,798,15,"Huncho Jack, Travis Scott, Quavo",2017-12-28,0.668,0.844,-4151.0,0.096,0.004,0.009,0.33
0dA2Mk56wEzDgegdC6R17g,2017-02-24,0.0,1,0.0,1,32116,178,Zedd,2017-12-28,0.679,0.634,-5024.0,0.065,0.232,0.0,0.498
4vwfOiyWxXeEdx4ejAJgdx,2017-12-22,90392.0,4,0.0,4,1432,20,"Huncho Jack, Travis Scott, Quavo, Takeoff",2017-12-27,0.818,0.65,-4328.0,0.148,0.001,0.0,0.163
3wdfLVUhmX64lIyWIIEW8s,2017-12-27,76371.0,3,21.0,3,6,3,"Quality Control, Quavo, Lil Yachty",2017-12-27,0.89,0.504,-5444.0,0.123,0.023,0.0,0.222
1hvpDAxZPKjKztOc72sv06,2017-11-25,5158.0,1,0.0,1,4186,32,Band Aid,2017-12-26,0.599,0.642,-6936.0,0.036,0.164,0.0,0.349
7Hz6LLOVxrojLPIHJJ1S0E,2017-12-02,5193.0,1,1004.0,1,1591,23,Sam Smith,2017-12-26,0.426,0.177,-9429.0,0.044,0.954,0.0,0.317
1cImYkHOQMFE7AZC9aOk4y,2017-12-18,22281.0,1,0.0,1,1183,9,Bobby Helms,2017-12-26,0.741,0.34,-13421.0,0.045,0.614,0.0,0.838
32OWobmyAz8J2qA8iWekyS,2017-11-24,865.0,1,231.0,1,3876,33,Justin Bieber,2017-12-26,0.666,0.543,-9188.0,0.045,0.511,0.0,0.881
1ADjWm8QNhgNV8yCNNgQ1T,2017-11-25,19548.0,1,30.0,1,4336,32,Ariana Grande,2017-12-26,0.464,0.63,-7337.0,0.182,0.046,0.0,0.527
5humEOJehpAwMJEJmb0JJ2,2017-12-02,20182.0,1,0.0,1,1711,25,Nat King Cole,2017-12-26,0.31,0.095,-17828.0,0.037,0.904,0.0,0.188
4gavOCQdZ2g86gkvi17FM7,2017-12-01,5168.0,1,0.0,1,2244,26,Paul McCartney,2017-12-26,0.774,0.511,-8914.0,0.032,0.322,0.0,0.771
46pF1zFimM582ss1PrMy68,2017-12-24,24036.0,1,0.0,1,210,2,Darlene Love,2017-12-25,0.325,0.759,-7146.0,0.053,0.395,0.0,0.36
2345kZ5rt8eHjO8CFpx3Yi,2017-12-25,24072.0,1,0.0,1,6,1,The Platters,2017-12-25,0.343,0.339,-9282.0,0.028,0.867,0.0,0.404
1BB9hv4471pPlNqOAnDglV,2017-12-25,24072.0,1,0.0,1,24,1,Lou Monte,2017-12-25,0.807,0.473,-11383.0,0.047,0.68,0.0,0.963
1uPEDUtTJZOkj7CjGDtZGv,2017-12-25,24072.0,1,0.0,1,28,1,Bing Crosby,2017-12-25,0.474,0.257,-10772.0,0.032,0.992,0.001,0.684
59g1IKRYrCBsYLdd0WhKus,2017-12-25,24072.0,1,0.0,1,22,1,Bing Crosby,2017-12-25,0.288,0.324,-10918.0,0.033,0.947,0.001,0.264
4RppWtszgz5gPVOKUQazCH,2017-12-25,24072.0,1,0.0,1,47,1,Bing Crosby,2017-12-25,0.199,0.205,-12732.0,0.032,0.678,0.001,0.224
6IeK3Ap5m3HabwJxgI6eSE,2017-12-02,40364.0,2,0.0,2,1440,24,"Perry Como, The Fontane Sisters",2017-12-25,0.724,0.276,-12.25,0.06,0.76,0.0,0.718
3eLWJ29j2FGM91T7aGlHHW,2017-12-24,24036.0,1,0.0,1,195,2,Nat King Cole,2017-12-25,0.559,0.381,-9446.0,0.029,0.783,0.0,0.667
0leIhGny91OrU4mjcshsjI,2017-12-25,5399.0,1,0.0,1,34,1,Mud,2017-12-25,0.551,0.325,-13507.0,0.029,0.81,0.0,0.496
5D30yNI3b0HAuaBWAGOImI,2017-12-25,24072.0,1,0.0,1,30,1,Perry Como,2017-12-25,0.143,0.134,-17292.0,0.032,0.952,0.001,0.107
6UrKVLhzBYZY6fXmNyCLDi,2017-12-24,48072.0,2,0.0,2,236,4,"Bing Crosby, The Andrews Sisters",2017-12-25,0.463,0.285,-11616.0,0.048,0.838,0.0,0.525
7aiVBCp1ibIWE5GeHkbtxr,2017-12-09,20653.0,1,0.0,1,668,10,Britney Spears,2017-12-25,0.665,0.844,-3777.0,0.027,0.171,0.0,0.665
2VsCE6ui7N4IRzGIGT7Di8,2017-12-25,24072.0,1,0.0,1,32,1,Tony Bennett,2017-12-25,0.571,0.098,-14.34,0.043,0.949,0.0,0.086
6Ai7PiAjnb4eIiC05By0i4,2017-12-25,24072.0,1,0.0,1,14,1,Elvis Presley,2017-12-25,0.325,0.041,-19102.0,0.036,0.984,0.001,0.212
2nWeF8M4XwOdIEUK8q1kTj,2017-12-25,24072.0,1,0.0,1,16,1,Nat King Cole,2017-12-25,0.242,0.283,-11353.0,0.029,0.824,0.0,0.239
29UQV9kjexf0TJAR0UElID,2017-12-25,5399.0,1,1087.0,1,43,1,Sam Smith,2017-12-25,0.347,0.187,-11369.0,0.051,0.889,0.0,0.203
5lyikKk6KFWfWCuDDir9Fx,2017-12-23,23787.0,1,165.0,1,249,3,Miley Cyrus,2017-12-25,0.603,0.713,-7579.0,0.035,0.041,0.0,0.796
3E6Ydoy1H8ePoigc10Mgsa,2017-12-23,547.0,1,93.0,1,107,3,Sia,2017-12-25,0.716,0.512,-6257.0,0.033,0.483,0.0,0.326
3YQUpKTmtgPJf8u6ooi9KA,2017-12-09,5301.0,1,0.0,1,682,10,Elton John,2017-12-25,0.532,0.926,-5536.0,0.036,0.112,0.0,0.814
095XSaT8I2uI6Uldj2QrSl,2017-12-24,5324.0,1,0.0,1,147,2,Jo Lewie,2017-12-25,0.687,0.496,-4708.0,0.034,0.434,0.001,0.746
05X6aMCQR09E6smUmw9qms,2017-12-23,5324.0,1,0.0,1,276,3,Queen,2017-12-25,0.296,0.421,-8891.0,0.029,0.214,0.0,0.335
4DV9KToOaC0khx2MqOZstE,2017-12-25,24072.0,1,0.0,1,11,1,Peggy Lee,2017-12-25,0.253,0.166,-16882.0,0.031,0.829,0.0,0.18
4WN9xLkAeINLPLaoeZ9ZW9,2017-12-25,24072.0,1,0.0,1,44,1,Nat King Cole,2017-12-25,0.494,0.644,-11781.0,0.905,0.704,0.0,0.866
4Zo33RKIwOIiVsZZtXsKU4,2017-12-25,48144.0,2,0.0,2,42,2,"Bing Crosby, The Andrews Sisters",2017-12-25,0.629,0.292,-10737.0,0.06,0.883,0.0,0.83
6ScCr1C4VIFzulq8bP65mj,2017-12-25,24072.0,1,0.0,1,38,1,Bing Crosby,2017-12-25,0.342,0.18,-15235.0,0.032,0.991,0.006,0.215
6C81GGUCNbEmR8gMIi0CpH,2017-12-23,23787.0,1,0.0,1,186,3,Gwen Stefani,2017-12-25,0.515,0.876,-4286.0,0.06,0.012,0.0,0.917
0ezxVlILGg3XiTJONE7PEn,2017-12-24,24036.0,1,91.0,1,36,1,Kelly Clarkson,2017-12-24,0.537,0.834,-8.76,0.083,0.033,0.0,0.353
7DNGqrLnd07C2FPpAdn6cc,2017-12-24,5324.0,1,1012.0,1,75,1,Sam Smith,2017-12-24,0.472,0.181,-11417.0,0.041,0.896,0.0,0.198
75clRtmtXSkZsPm6SjjQ5j,2017-12-24,177.0,1,0.0,1,41,1,Frank Sitra,2017-12-24,0.636,0.178,-12179.0,0.066,0.663,0.0,0.643
4RgoqOBE34Q6zZj8K7RUAx,2017-12-22,67794.0,3,420.0,3,447,6,"Huncho Jack, Travis Scott, Quavo",2017-12-23,0.755,0.898,-0.777,0.042,0.32,0.0,0.576
7CWiWkccuRRdrmaW6AjVEf,2017-12-23,71361.0,3,1554.0,3,6,3,"Huncho Jack, Travis Scott, Quavo",2017-12-23,0.86,0.799,-2446.0,0.149,0.053,0.0,0.491
5vuiHi3QYbwcm1OKJOYnrf,2017-12-22,67794.0,3,420.0,3,684,6,"Huncho Jack, Travis Scott, Quavo",2017-12-23,0.793,0.574,-3509.0,0.044,0.011,0.0,0.06
7bTH8LgGSwyNNE4r1k95Zp,2017-12-22,67794.0,3,420.0,3,390,6,"Huncho Jack, Travis Scott, Quavo",2017-12-23,0.72,0.717,-4043.0,0.046,0.009,0.0,0.198
7g7raxdQpiLZT7aOlib4S1,2017-12-23,71361.0,3,1554.0,3,285,3,"Huncho Jack, Travis Scott, Quavo",2017-12-23,0.868,0.657,-4853.0,0.113,0.016,0.0,0.436
7JGyxh8G8QZnu4AMJuCqlj,2017-12-23,71361.0,3,1554.0,3,129,3,"Huncho Jack, Travis Scott, Quavo",2017-12-23,0.771,0.596,-4086.0,0.041,0.038,0.0,0.075
2hIFuoXhzcZGvmdtSE35lc,2017-12-22,67794.0,3,420.0,3,159,3,"Huncho Jack, Travis Scott, Quavo",2017-12-22,0.673,0.687,-4567.0,0.055,0.003,0.0,0.159
2GByM82VgSrwywP6MVZmsm,2017-12-22,67794.0,3,420.0,3,501,3,"Huncho Jack, Travis Scott, Quavo",2017-12-22,0.667,0.848,-4156.0,0.093,0.003,0.003,0.361
5TRaIECBIfSkeqkKoG6psm,2017-12-22,90392.0,4,216.0,4,600,4,"Huncho Jack, Travis Scott, Quavo, Offset",2017-12-22,0.768,0.535,-4489.0,0.053,0.057,0.0,0.239
45FMZNp09Z0FMjjOUVGAzm,2017-12-22,67794.0,3,420.0,3,321,3,"Huncho Jack, Travis Scott, Quavo",2017-12-22,0.853,0.79,-2557.0,0.158,0.047,0.0,0.46
2rozzUGTRWqhTa2NzJAl8I,2017-12-15,21246.0,1,443.0,1,936,8,Eminem,2017-12-22,0.778,0.783,-4534.0,0.239,0.258,0.0,0.285
7CRVv14VLogIh8BZLcRpJM,2017-12-22,67794.0,3,420.0,3,522,3,"Huncho Jack, Travis Scott, Quavo",2017-12-22,0.744,0.739,-3735.0,0.224,0.002,0.0,0.507
4ceMuukXWzAQRYRYXalJMS,2017-12-22,67794.0,3,420.0,3,453,3,"Huncho Jack, Travis Scott, Quavo",2017-12-22,0.893,0.662,-5.03,0.097,0.017,0.0,0.446
3zl7j5ua8mF4JDYuxrfo01,2017-12-15,5315.0,1,375.0,1,58,4,Ed Sheeran,2017-12-22,0.544,0.417,-4387.0,0.025,0.586,0.0,0.207
5RRw66jDLIzgIqwA7ABJ9o,2017-12-22,67794.0,3,420.0,3,417,3,"Huncho Jack, Travis Scott, Quavo",2017-12-22,0.855,0.642,-3701.0,0.056,0.01,0.0,0.07
7mJ2RZgc9MDpiQBijvPYFX,2017-12-22,67794.0,3,420.0,3,399,3,"Huncho Jack, Travis Scott, Quavo",2017-12-22,0.767,0.59,-4098.0,0.041,0.043,0.0,0.079
11cCVYamncF0ezwjj1irQ0,2017-12-22,67794.0,3,420.0,3,291,3,"Huncho Jack, Travis Scott, Quavo",2017-12-22,0.756,0.757,-2969.0,0.077,0.054,0.0,0.284
5p9ufaI7TwrlXtmiKCz3q3,2017-12-16,22139.0,1,1283.0,1,640,6,Eminem,2017-12-21,0.51,0.72,-5157.0,0.317,0.083,0.0,0.451
6Ww0J5EFjiPxkgZpEkRQVN,2017-12-16,22139.0,1,1283.0,1,426,6,Eminem,2017-12-21,0.708,0.729,-4621.0,0.188,0.261,0.0,0.644
0OMt4Qyetdbw2eUEvKBdHH,2017-12-15,21246.0,1,443.0,1,884,7,Eminem,2017-12-21,0.764,0.867,-3856.0,0.296,0.125,0.0,0.767
107CfwBqfICzcKur8k7UCA,2017-12-15,21246.0,1,443.0,1,655,7,Eminem,2017-12-21,0.634,0.771,-4957.0,0.295,0.429,0.0,0.522
2MdMjF20umbTe4y2FgdnG8,2017-12-16,22139.0,1,1283.0,1,394,5,Eminem,2017-12-20,0.894,0.749,-6415.0,0.274,0.04,0.0,0.381
4g2j0YZdGB8x5vQjXmJsKN,2017-12-15,21246.0,1,443.0,1,603,6,Eminem,2017-12-20,0.546,0.89,-3.38,0.513,0.078,0.0,0.636
0chdEzeIcgfNYbWJBpgvzR,2017-12-15,21246.0,1,443.0,1,248,5,Eminem,2017-12-19,0.612,0.904,-6076.0,0.429,0.182,0.0,0.555
6P2ffRHZZ8CdH3GfWq71Ci,2017-12-16,22139.0,1,1283.0,1,224,4,Eminem,2017-12-19,0.657,0.826,-4544.0,0.293,0.023,0.001,0.26
05CgKydlFJALNy4JTHeMgs,2017-12-15,21246.0,1,443.0,1,389,5,Eminem,2017-12-19,0.744,0.821,-3009.0,0.161,0.011,0.0,0.762
3wAI7MIQtTgwcRmwchPZBc,2017-12-09,41306.0,2,286.0,2,1526,22,"Big Sean, Travis Scott",2017-12-19,0.656,0.564,-8925.0,0.088,0.017,0.0,0.25
7oDTApxHeWzTQOR7GPPxw4,2017-12-16,22139.0,1,1283.0,1,184,4,Eminem,2017-12-19,0.835,0.864,-5361.0,0.272,0.163,0.0,0.511
72i5s3SBDEkaRUOgUTlkfO,2017-12-16,22139.0,1,1283.0,1,242,4,Eminem,2017-12-19,0.618,0.792,-5267.0,0.284,0.002,0.0,0.199
4hGZxsGcFnuCJXn25EWj5j,2017-12-15,21246.0,1,443.0,1,339,5,Eminem,2017-12-19,0.697,0.664,-7148.0,0.063,0.005,0.0,0.566
3IkACj2ZEsmDLzhQNBW2XH,2017-12-15,21246.0,1,443.0,1,352,5,Eminem,2017-12-19,0.656,0.871,-4604.0,0.366,0.573,0.0,0.75
3PAwprj5tcrX8vV9BbBL9X,2017-12-15,21246.0,1,443.0,1,369,5,Eminem,2017-12-19,0.613,0.288,-9803.0,0.029,0.857,0.0,0.738
4IdXngKo4g5exqZ0fQTecu,2017-11-25,19548.0,1,0.0,1,1910,23,Anita Kerr Singers,2017-12-17,0.741,0.326,-12045.0,0.04,0.918,0.0,0.751
6D0b04NJIKfEMg040WioJQ,2017-06-05,7082.0,1,20.0,1,7897,85,Julia Michaels,2017-12-16,0.706,0.427,-6864.0,0.088,0.413,0.0,0.42
3GOjD8hwXOxbTF3apTqSqX,2017-12-15,21246.0,1,443.0,1,154,1,Eminem,2017-12-15,0.514,0.72,-5189.0,0.322,0.074,0.0,0.478
0lc70Jh2s1iOMuv9XIEhFy,2017-12-15,21246.0,1,443.0,1,121,1,Eminem,2017-12-15,0.612,0.819,-4592.0,0.321,0.027,0.001,0.279
13aKdwvdGjuZDv2OOKyvs7,2017-12-15,21246.0,1,443.0,1,165,1,Eminem,2017-12-15,0.898,0.753,-6336.0,0.275,0.042,0.0,0.414
2svutFGaCycRmYc1mWbfQh,2017-12-15,63738.0,3,123.0,3,120,3,"N.E.R.D, Kendrick Lamar, Pharrell Williams",2017-12-15,0.799,0.871,-5784.0,0.138,0.12,0.0,0.811
7ntU619k40YVxcRvFNDTNn,2017-12-15,21246.0,1,443.0,1,130,1,Eminem,2017-12-15,0.843,0.86,-5386.0,0.273,0.172,0.0,0.519
5qykEZTHAcplCLrynoLRnN,2017-12-15,21246.0,1,443.0,1,129,1,Eminem,2017-12-15,0.647,0.778,-5257.0,0.224,0.002,0.0,0.252
7aW0z1jKq6FgB7ffpbocg6,2017-12-15,42492.0,2,0.0,2,24,2,"G-Eazy, Drew Love",2017-12-15,0.631,0.79,-5128.0,0.391,0.144,0.0,0.23
4xs1uoAjiWAEecX9yKGSF6,2017-12-15,21246.0,1,443.0,1,141,1,Eminem,2017-12-15,0.7,0.74,-4617.0,0.184,0.254,0.0,0.663
2WWruw7ul9N7eqoHELyMc2,2017-12-15,42492.0,2,52.0,2,2,2,"G-Eazy, Zoe Nash",2017-12-15,0.656,0.804,-5191.0,0.363,0.173,0.0,0.314
1ZY1PqizIl78geGM4xWlEA,2017-12-02,20182.0,1,1111.0,1,640,13,Taylor Swift,2017-12-14,0.8,0.535,-6684.0,0.135,0.071,0.0,0.451
3YU6vJbjYUG0tiJyXf9x5V,2017-12-01,39582.0,2,1266.0,2,5024,28,"G-Eazy, Halsey",2017-12-14,0.589,0.731,-6343.0,0.087,0.053,0.0,0.191
3PEgB3fkiojxms35ntsTgs,2017-06-05,363.0,1,4.0,1,25744,153,Axwell /\ Ingrosso,2017-12-14,0.644,0.743,-5002.0,0.036,0.034,0.0,0.544
2Xqd0wUttjueBfdcltADOv,2017-09-08,40386.0,3,0.0,3,27045,228,"G-Eazy, A$AP Rocky, Cardi B",2017-12-14,0.838,0.771,-3791.0,0.244,0.012,0.0,0.405
3ojTJaonfkL96iIWa47SU3,2017-10-31,17949.0,1,152.0,1,3526,44,Chris Brown,2017-12-14,0.614,0.598,-6335.0,0.056,0.005,0.0,0.565
0GOJobsbOSIF99y6CGr5o6,2017-12-08,40458.0,2,0.0,2,110,4,"G-Eazy, Charlie Puth",2017-12-14,0.558,0.766,-5953.0,0.231,0.263,0.0,0.182
5b2QnYcT9rQIkhRWt4HztQ,2017-11-10,19048.0,1,48.0,1,4756,34,Eminem,2017-12-14,0.49,0.598,-4814.0,0.186,0.801,0.0,0.61
2rE9TX3VQ0WNt7kziFhKep,2017-11-17,58515.0,4,0.0,4,7792,108,"Lorde, Khalid, Post Malone, SZA",2017-12-13,0.542,0.55,-5072.0,0.158,0.261,0.0,0.172
6ju3FaV3aVLzGzwERKZuFK,2017-12-12,20814.0,2,314.0,2,716,4,"Charlie Puth, French Monta",2017-12-13,0.863,0.631,-4959.0,0.082,0.17,0.0,0.89
7y4JznkAv2W3IKw9T1o2VK,2017-11-02,18189.0,1,75.0,1,2071,39,Daya,2017-12-13,0.717,0.743,-4337.0,0.032,0.047,0.0,0.321
7DuvVy7JfFgXwWlVzyyPys,2017-12-09,25954.0,2,804.0,2,310,10,"Big Sean, 21 Savage",2017-12-13,0.49,0.44,-7.76,0.353,0.008,0.001,0.091
68m6iwhKElLTBaGRG1LLwE,2017-11-17,19337.0,1,0.0,1,867,16,Diplo,2017-12-12,0.456,0.833,-4242.0,0.096,0.108,0.0,0.261
7DsX5K72fewVGb47qj7Tbg,2017-11-03,4662.0,1,675.0,1,4030,37,Sam Smith,2017-12-12,0.535,0.382,-9465.0,0.043,0.282,0.0,0.147
0fWBFDRTIuk8ZgNdZqhCer,2017-12-08,40458.0,2,0.0,2,106,8,"Big Sean, Kash Doll",2017-12-12,0.619,0.404,-8333.0,0.441,0.014,0.0,0.566
4UgoXTsKI19EdofRMiqhp0,2017-12-09,20653.0,1,390.0,1,61,2,Eminem,2017-12-11,0.571,0.886,-3377.0,0.463,0.08,0.0,0.656
0BlY60NrN0fFWbdW3RW40q,2017-12-07,62.0,1,26.0,1,409,4,Camila Cabello,2017-12-10,0.652,0.682,-4.38,0.079,0.156,0.0,0.269
42XnD59SFcomCJu55EPhqJ,2017-12-08,40458.0,2,142.0,2,44,2,"Big Sean, 2 Chainz",2017-12-08,0.657,0.579,-10463.0,0.275,0.123,0.0,0.146
0nhVrTiCGiGRCoZOJiWzm1,2017-12-08,20229.0,1,253.0,1,54,1,Migos,2017-12-08,0.814,0.743,-2968.0,0.159,0.152,0.0,0.367
3YeJXuRSNS5FYwOsDu44kD,2017-12-08,20229.0,1,0.0,1,19,1,Trippie Redd,2017-12-08,0.28,0.821,-2864.0,0.111,0.167,0.0,0.254
3nWzRkoCa44adZZ00li9sF,2017-12-08,40458.0,2,140.0,2,292,2,"Big Sean, Travis Scott",2017-12-08,0.649,0.591,-8914.0,0.116,0.014,0.0,0.21
1So1tVk3gybvc2I0JY8K22,2017-12-08,5229.0,1,10.0,1,34,1,Charli XCX,2017-12-08,0.851,0.709,-5157.0,0.069,0.074,0.001,0.42
1eqFqYoSV3aaCqsaGvX8jR,2017-12-08,25458.0,2,728.0,2,150,2,"Big Sean, 21 Savage",2017-12-08,0.487,0.441,-7858.0,0.342,0.007,0.001,0.089
4U6BNYzKPDiMzDq84w67B0,2017-12-08,20229.0,1,245.0,1,145,1,Eminem,2017-12-08,0.553,0.891,-3388.0,0.505,0.079,0.0,0.627
1pZdegOXTZ2ftINo3oUuRZ,2017-10-20,4295.0,1,96.0,1,4744,49,Liam Payne,2017-12-07,0.678,0.679,-7093.0,0.064,0.301,0.0,0.218
1UZOjK1BwmwWU14Erba9CZ,2017-09-29,14829.0,1,78.0,1,2423,52,Miley Cyrus,2017-12-07,0.573,0.781,-6406.0,0.056,0.077,0.0,0.343
6sn8WaooLLVhQvU96wtEAm,2017-11-16,19337.0,1,0.0,1,918,19,Lil Peep,2017-12-07,0.534,0.583,-8672.0,0.029,0.026,0.0,0.145
1GwMQaZz6Au3QLDbjbMdme,2017-12-02,20182.0,1,1111.0,1,92,5,Taylor Swift,2017-12-06,0.598,0.504,-9874.0,0.073,0.186,0.0,0.252
4svZDCRz4cJoneBpjpx8DJ,2017-12-02,20182.0,1,1111.0,1,226,5,Taylor Swift,2017-12-06,0.696,0.602,-6156.0,0.159,0.068,0.0,0.305
3t6j6WNv2OSn6qm5Vxynub,2017-11-25,666.0,1,72.0,1,220,9,Maluma,2017-12-05,0.841,0.629,-3033.0,0.114,0.188,0.0,0.676
7floNISpH8VF4z4459Qo18,2017-05-01,2618.0,1,47.0,1,3382,41,XXXTENTACION,2017-12-05,0.763,0.726,-6405.0,0.282,0.259,0.0,0.349
5gx2E5aIXMRBellPZW1up5,2017-10-31,17949.0,1,152.0,1,663,34,Chris Brown,2017-12-05,0.82,0.696,-4918.0,0.182,0.119,0.0,0.617
0VE4kBnHJUgtMf0dy6DRmW,2017-12-04,20182.0,1,1111.0,1,4,1,Taylor Swift,2017-12-04,0.562,0.689,-6745.0,0.127,0.005,0.0,0.351
3zxrecYFao03IrrcyFiaMU,2017-12-01,5168.0,1,74.0,1,143,3,Louis Tomlinson,2017-12-04,0.541,0.69,-5391.0,0.206,0.022,0.0,0.681
4vVb2D6RYL669h7tLYOKwx,2017-12-01,19791.0,1,750.0,1,113,1,Taylor Swift,2017-12-01,0.613,0.764,-6509.0,0.136,0.053,0.0,0.417
6xqAP7kpdgCy8lERQHh29c,2017-12-01,226.0,2,0.0,2,2,2,"Booba, Damso",2017-12-01,0.734,0.844,-4178.0,0.059,0.18,0.018,0.258
5mAxA6Q1SIym6dPNiFLUyd,2017-11-17,38674.0,2,232.0,2,526,18,"Steve Aoki, Lauren Jauregui",2017-12-01,0.545,0.865,-2601.0,0.052,0.072,0.0,0.332
2QD7DklEvkqncYacmhMukq,2017-12-01,19791.0,1,750.0,1,42,1,Taylor Swift,2017-12-01,0.598,0.504,-9874.0,0.073,0.186,0.0,0.252
0OnfGJsCc1m9utfUYqid6O,2017-12-01,19791.0,1,750.0,1,33,1,Taylor Swift,2017-12-01,0.615,0.534,-6719.0,0.039,0.106,0.0,0.193
3JbSLr2OhsivV46whJyGeb,2017-12-01,44750.0,3,1917.0,3,222,3,"Taylor Swift, Ed Sheeran, Future",2017-12-01,0.649,0.589,-6237.0,0.056,0.008,0.0,0.151
