id,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,song_count,artists_points,artists_songs_counted
4vVTI94F9uJ8lHNDWKv0i2,0.72,0.607,-4168.0,0.032,0.054,0.0,0.828,4,48545.0,345.0
0lSVjlxmAMSJGFSjVB1FtU,0.846,0.681,-7091.0,0.174,0.046,0.0,0.809,2,287.0,3.0
08TILUAN56HJoS1d9mNRty,0.842,0.789,-8733.0,0.178,0.027,0.0,0.795,2,14070.0,201.0
3kml9ZdpT7UYk1ugkjqOzt,0.838,0.819,-4681.0,0.211,0.285,0.0,0.656,67,40230.0,1184.0
4CvW0iHAs7yJhbpnJ3NSnS,0.848,0.708,-6336.0,0.037,0.153,0.0,0.926,2,287.0,3.0
1uPPyvMOaaVLnVcwD1Sp0d,0.864,0.618,-5.54,0.05,0.141,0.0,0.305,2,287.0,3.0
2j9wr1cxfYcMJoANfmoJA9,0.813,0.67,-8661.0,0.335,0.2,0.0,0.38,1,287.0,3.0
0bvHx0bCYwH6gj0f5WZV0R,0.745,0.661,-6653.0,0.033,0.168,0.0,0.807,1,287.0,3.0
5f1joOtoMeyppIcJGZQvqJ,0.727,0.626,-8415.0,0.073,0.047,0.0,0.322,132,0.0,0.0
6sI8Q7TTJeA9exw6hxEqq3,0.746,0.611,-7034.0,0.101,0.454,0.001,0.411,29,88.0,2.0
4hExiZDbGdegofpEc9t0Fu,0.669,0.618,-7021.0,0.049,0.091,0.0,0.206,1,287.0,3.0
51ITVcACLrgOz44zlFVhk7,0.717,0.79,-6441.0,0.04,0.022,0.0,0.275,1,287.0,3.0
1XemHzgHvdNVkOEnUZzNRN,0.734,0.596,-6167.0,0.127,0.072,0.0,0.378,1,287.0,3.0
4TBp0V4Slb8emBDN8PWU3j,0.762,0.621,-7.24,0.029,0.06,0.0,0.458,1,287.0,3.0
4GMwkXRXJBedJMmvmltk0Q,0.572,0.623,-4828.0,0.176,0.054,0.0,0.594,1,722.0,19.0
5BxBGvLJdwBBjCYJRdezxM,0.598,0.687,-6444.0,0.034,0.011,0.0,0.422,1,287.0,3.0
2QyuXBcV1LJ2rq01KhreMF,0.583,0.817,-5146.0,0.099,0.118,0.0,0.438,36,14185.0,174.0
5Ws6qds3QAQ5s4tN5P2zRA,0.82,0.628,-5.8,0.068,0.04,0.026,0.495,1,287.0,3.0
3yhhv0VCmKkAWD9ysDLpTE,0.826,0.655,-4775.0,0.3,0.001,0.0,0.45,1,14070.0,201.0
096YtKWNRXdmYKFLelSBto,0.58,0.751,-5078.0,0.027,0.49,0.0,0.718,1,2007.0,32.0
70eFcWOvlMObDhURTqT4Fv,0.64,0.647,-8114.0,0.186,0.124,0.0,0.546,185,25741.0,140.0
0k7wmahjkn389wAZdz19Cv,0.752,0.658,-6297.0,0.342,0.042,0.0,0.387,7,33271.0,367.0
0t1kP63rueHleOhQkYSXFY,0.746,0.765,-4.41,0.099,0.011,0.0,0.737,81,9797.0,141.0
0S9ZVNTNRzLMgb96tmmG1u,0.761,0.668,-3319.0,0.211,0.153,0.0,0.578,7,41564.0,643.0
7Dx9Z6Aon1qPS2N0rHSWTe,0.719,0.607,-5156.0,0.165,0.08,0.0,0.464,20,45904.0,432.0
7o4gBbTM6UBLkOYPw9xMCz,0.928,0.341,-10196.0,0.103,0.061,0.0,0.745,23,0.0,0.0
6juLaduD4STCUDWT0AYun4,0.66,0.787,-4592.0,0.032,0.003,0.0,0.199,23,4742.0,86.0
4Q34FP1AT7GEl9oLgNtiWj,0.647,0.667,-5563.0,0.304,0.231,0.0,0.704,43,46.0,1.0
7E1jVNoWuemqUryI4FxsVD,0.411,0.522,-7295.0,0.098,0.519,0.0,0.382,20,48746.0,449.0
2Wo6QQD1KMDWeFkkjLqwx5,0.785,0.721,-5457.0,0.051,0.015,0.004,0.894,109,69216.0,362.0
5IUtvfNvOyVYZUa6AJFrnP,0.782,0.51,-5724.0,0.042,0.143,0.0,0.118,28,2567.0,50.0
0AUyNF6iFxMNQsNx2nhtrw,0.51,0.882,-5659.0,0.159,0.002,0.002,0.653,8,0.0,0.0
5DqdesEfbRyOlSS3Tf6c29,0.732,0.463,-6972.0,0.029,0.374,0.0,0.397,183,23588.0,147.0
2ygvZOXrIeVL4xZmAWJT2C,0.444,0.309,-10956.0,0.062,0.795,0.132,0.088,80,120445.0,1058.0
4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5077.0,0.048,0.612,0.0,0.446,183,0.0,0.0
5n6gBhdEjCuj3obgCoTEFD,0.94,0.532,-5998.0,0.358,0.12,0.0,0.599,4,33271.0,367.0
6C6mUonH6MNdSg5pw7kOc9,0.752,0.716,-5.2,0.033,0.254,0.0,0.553,86,0.0,0.0
67jvGGbJmOmVonlyX3mNkV,0.755,0.772,-4539.0,0.154,0.061,0.0,0.586,69,71597.0,1192.0
5DoLhdU27owX1NMrKLUbUl,0.863,0.669,-5952.0,0.282,0.111,0.0,0.947,96,0.0,0.0
19OXtYzrJyCrQvTbfukt4H,0.764,0.741,-3617.0,0.101,0.239,0.0,0.802,80,4600.0,39.0
6lt8iodSkYWEV0ifKCSlfg,0.758,0.574,-7833.0,0.217,0.216,0.0,0.706,3,33271.0,367.0
527k23H0A4Q0UJN3vGs0Da,0.629,0.692,-8045.0,0.038,0.01,0.331,0.453,151,15409.0,119.0
4K8cyoCDovlc4FvtUr2Hfx,0.684,0.808,-2737.0,0.061,0.052,0.0,0.712,20,12.0,1.0
1rP5gAqMlm8d6UnfseuzSm,0.898,0.567,-6446.0,0.302,0.017,0.0,0.602,2,33271.0,367.0
5syD6f38Jhckk5g9DgoCta,0.866,0.72,-6641.0,0.065,0.112,0.0,0.785,1,33271.0,367.0
1jgu8MFTEGdL1wjw9gZj5y,0.805,0.515,-6201.0,0.092,0.223,0.0,0.488,1,33185.0,199.0
6NaVCCFGylOLZAgk5eTTid,0.759,0.52,-7042.0,0.447,0.019,0.0,0.116,1,33271.0,367.0
7liO3TEHfUqLnIlN54CW1D,0.839,0.502,-5886.0,0.398,0.11,0.0,0.585,1,33271.0,367.0
6GK5du9ndZ7ZwMBrTRTGMH,0.773,0.505,-5716.0,0.061,0.049,0.0,0.142,1,33271.0,367.0
4JDjZ2AzlHnde5uUy0TveV,0.455,0.79,-4049.0,0.043,0.0,0.0,0.22,1,335.0,9.0
0NXeZp31dd0cJ9t8FdKsTg,0.867,0.517,-6914.0,0.307,0.012,0.0,0.271,1,26279.0,240.0
0DUHmrwC8ZviGGC2o2JBy1,0.851,0.621,-6679.0,0.362,0.023,0.0,0.532,1,33271.0,367.0
3ThrfRAmijYU098H9q9tAs,0.763,0.666,-3316.0,0.194,0.153,0.0,0.587,28,39810.0,653.0
25zlnOAzbVoOzIeXSvQFf1,0.688,0.647,-7258.0,0.19,0.008,0.0,0.195,133,5069.0,126.0
7r9ZhitdQBONTFOiJW5mr8,0.823,0.537,-2639.0,0.209,0.176,0.0,0.615,17,64390.0,1269.0
14gkWVFMwdxBMyqBw1wmIg,0.552,0.599,-5.75,0.04,0.07,0.0,0.092,14,45904.0,432.0
4ZRrLHqzhGRXYj2qcB4s5S,0.848,0.637,-5132.0,0.156,0.041,0.0,0.698,126,32535.0,587.0
3ko9jEHNt4O5fjKN65ULJp,0.499,0.462,-5308.0,0.031,0.801,0.0,0.599,13,45904.0,432.0
0sci7ppTZFm4mjcH3nu8yO,0.772,0.506,-6558.0,0.139,0.081,0.0,0.456,13,45904.0,432.0
0q85C1JiECyYIQthz1posA,0.624,0.672,-5334.0,0.106,0.097,0.0,0.26,10,45904.0,432.0
13EW51DKru044OJDJ9Bm8o,0.779,0.642,-6321.0,0.116,0.038,0.0,0.388,5,10770.0,126.0
6u7gmPOz7pzzaeR9xSBpsR,0.686,0.526,-6842.0,0.037,0.082,0.0,0.372,11,45904.0,432.0
2IKJtXeR5UsaUjZB46fTOK,0.739,0.516,-7154.0,0.054,0.67,0.0,0.434,9,45904.0,432.0
0jT8Nl0shPS8115is0wD2Q,0.606,0.853,-2975.0,0.055,0.237,0.0,0.822,184,7862.0,149.0
380HmhwTE2NJgawn1NwkXi,0.663,0.598,-4042.0,0.17,0.193,0.0,0.4,185,94624.0,1632.0
0DYNL4xbYWgNzppUamtyR4,0.721,0.632,-6695.0,0.036,0.069,0.0,0.296,2,10770.0,126.0
6k0DJqW2v2e4809Z1zN0YU,0.8,0.51,-7201.0,0.497,0.172,0.0,0.146,1,34.0,2.0
7e1VoRlNumuEkXlITMHKLE,0.91,0.604,-4392.0,0.082,0.448,0.0,0.807,46,1233.0,63.0
2V4Fx72svQRxrFvNT1eq5f,0.676,0.857,-4368.0,0.044,0.022,0.0,0.717,14,53.0,3.0
5NOUjBikzECEJyZMTxtErD,0.831,0.62,-8397.0,0.338,0.058,0.0,0.568,1,0.0,0.0
7fEoXCZTZFosUFvFQg1BmW,0.82,0.592,-7002.0,0.29,0.015,0.0,0.4,1,0.0,0.0
0bMyxvtbPa7HFemLjzw0xX,0.917,0.529,-3785.0,0.101,0.01,0.0,0.289,2,3259.0,51.0
4EmLZvANhzJKh2Dt4k2GQK,0.913,0.52,-8581.0,0.348,0.174,0.0,0.568,1,0.0,0.0
4OZVHWYtGOaQuK0oQikS2b,0.75,0.527,-6631.0,0.046,0.128,0.0,0.377,1,580.0,9.0
1yP6g2Ka4CisR3i2cuIcjK,0.523,0.609,-7802.0,0.191,0.059,0.0,0.374,1,10770.0,126.0
3Sg3bOiD0kE4D5DcXk48Ds,0.566,0.996,-2086.0,0.213,0.013,0.0,0.098,1,0.0,0.0
11ajcVj3qSyyMPUpTJUP3y,0.432,0.886,-3991.0,0.034,0.0,0.0,0.248,1,0.0,0.0
653UwNHjuC0AwlbU07ao2Y,0.448,0.824,-4249.0,0.057,0.074,0.0,0.419,1,580.0,9.0
5iZ5wjTTxSIv8Cfrhj6Jla,0.755,0.81,-4061.0,0.235,0.125,0.0,0.297,1,13196.0,200.0
0xUvi7wldroBzaZCengPa5,0.868,0.638,-7746.0,0.074,0.146,0.057,0.459,57,0.0,0.0
3xgT3xIlFGqZjYW9QlhJWp,0.741,0.52,-7513.0,0.066,0.447,0.0,0.347,6,12167.0,175.0
6OqrJqDMu15AGJHJazg9Nr,0.702,0.825,-3787.0,0.06,0.009,0.0,0.915,25,134322.0,991.0
6NYtLvyThMT0oALFdJFdzq,0.688,0.573,-5.03,0.208,0.069,0.0,0.553,7,45904.0,432.0
4Z5FyQlevoHoa5FsIVKZju,0.849,0.536,-7307.0,0.349,0.024,0.0,0.308,3,44551.0,309.0
5psEZhQu6lukjhavJo4AbC,0.719,0.598,-6254.0,0.077,0.232,0.0,0.303,14,9144.0,112.0
1whfVLMKWqAX3uk97VXsNN,0.688,0.455,-8632.0,0.199,0.186,0.0,0.557,7,45904.0,432.0
1RSzyxqtIO4yX3EyiV4zT5,0.714,0.609,-7683.0,0.17,0.194,0.0,0.778,12,0.0,0.0
5FLkxbVtsn88ejcLR62L4T,0.658,0.624,-9155.0,0.092,0.171,0.006,0.314,5,3888.0,56.0
7iAgNZdotu40NwtoIWJHFe,0.653,0.662,-6168.0,0.162,0.005,0.0,0.674,31,22902.0,137.0
4jVBIpuOiMj1crqd8LoCrJ,0.835,0.699,-5405.0,0.277,0.007,0.0,0.547,38,69517.0,792.0
34pRqzRiFcIuyRMuuEayzY,0.561,0.685,-4891.0,0.084,0.154,0.0,0.363,2,12167.0,175.0
1ABS9lKaZ1uXkXCqr9zFO7,0.666,0.726,-2998.0,0.026,0.486,0.0,0.468,3,12167.0,175.0
3ZG8N7aWw2meb6UrI5ZmnZ,0.805,0.562,-3117.0,0.105,0.125,0.0,0.767,164,24375.0,707.0
3tNE4i6TBqMdyTZxHDAn9B,0.72,0.706,-4719.0,0.047,0.068,0.0,0.62,4,37197.0,465.0
5QTxFnGygVM4jFQiBovmRo,0.333,0.927,-8.55,0.073,0.003,0.0,0.385,1,0.0,0.0
513JwqDfENCJ0Woi0T42qy,0.771,0.639,-6.49,0.029,0.074,0.0,0.901,1,0.0,0.0
1h2xVEoJORqrg71HocgqXd,0.633,0.634,-12115.0,0.073,0.038,0.006,0.872,1,0.0,0.0
0yURuYmnz9tl4K04e5Y6aQ,0.569,0.508,-12823.0,0.05,0.768,0.0,0.647,1,0.0,0.0
2IZZqH4K02UIYg5EohpNHF,0.307,0.635,-8957.0,0.034,0.015,0.005,0.304,1,0.0,0.0
6sIbv1oWOuma2qV907MUbk,0.452,0.937,-3346.0,0.161,0.0,0.0,0.604,1,412.0,6.0
4BzvWX9B1viL3cj4bMxmx0,0.427,0.828,-3263.0,0.308,0.146,0.0,0.509,1,1614.0,41.0
3E2KP5AWn6Wx0NcPstzKeo,0.669,0.618,-7021.0,0.049,0.091,0.0,0.206,3,0.0,0.0
00R0fEFZGb5hyTgF1nrRCq,0.6,0.887,-4345.0,0.311,0.044,0.0,0.681,1,0.0,0.0
3bAzFi7wGuOXJdgOYyFDSW,0.848,0.457,-10118.0,0.293,0.153,0.0,0.227,1,358.0,4.0
6BfdcIPOdGPMxlLKhgDW4f,0.345,0.749,-6065.0,0.163,0.121,0.0,0.613,1,156.0,4.0
5Jq958VQwRyQFujau4TMKD,0.708,0.815,-4164.0,0.069,0.166,0.0,0.855,1,40809.0,604.0
0K2UmT0JOcEaLssWda2703,0.555,0.523,-7289.0,0.067,0.513,0.0,0.389,1,45904.0,432.0
1bj8x3ERN9gSc2NfJIpc76,0.474,0.533,-5648.0,0.056,0.36,0.0,0.165,1,45904.0,432.0
6w4PV16oMh5I6ZOCvig0hK,0.813,0.57,-8409.0,0.265,0.091,0.0,0.676,1,130.0,3.0
3WATWS2Ywo5HeHtG0bE2iZ,0.497,0.916,-3323.0,0.108,0.0,0.0,0.401,1,412.0,6.0
3pJa2fy3VW7Uxrzzz0k1A7,0.658,0.623,-9154.0,0.091,0.171,0.005,0.305,7,3139.0,49.0
5hvwx5i67IwnCkjl9VHkNv,0.653,0.667,-6764.0,0.042,0.154,0.0,0.556,42,14493.0,262.0
4Gt2kh3QbAGU6yquOWn4aW,0.703,0.657,-5363.0,0.078,0.139,0.0,0.455,14,1637.0,68.0
5i7ThJfYLAzp2DyZuFpF6j,0.58,0.908,-5303.0,0.034,0.0,0.0,0.427,30,9324.0,78.0
1sgDyuLooyvEML4oHspNza,0.58,0.586,-6883.0,0.036,0.344,0.0,0.507,144,11621.0,353.0
0zzVTGyRrWpQu8Fr28NRAv,0.743,0.837,-5025.0,0.065,0.017,0.0,0.263,49,29371.0,345.0
7igeByaBM0MgGsgXtNxDJ7,0.736,0.802,-4759.0,0.086,0.468,0.0,0.675,7,43509.0,417.0
28xX6K8LnkZve4RiuEB3iK,0.448,0.824,-4249.0,0.057,0.074,0.0,0.419,7,53.0,2.0
33gwZOGJWEZ7dRWPqPxBEZ,0.724,0.675,-5267.0,0.087,0.098,0.0,0.325,56,39.0,1.0
2fTdRdN73RgIgcUZN33dvt,0.737,0.867,-2259.0,0.046,0.04,0.0,0.506,16,0.0,0.0
4Of7rzpRpV1mWRbhp5rAqG,0.736,0.308,-7.83,0.068,0.946,0.0,0.361,113,17170.0,137.0
37ZtpRBkHcaq6hHy0X98zn,0.657,0.88,-3672.0,0.102,0.121,0.0,0.769,1,2656.0,31.0
4pXW6ZAHBz7ODXTRKklWrM,0.696,0.678,-5893.0,0.074,0.582,0.0,0.346,95,0.0,0.0
6YzQOngfcV0W9F8UOTnEEK,0.901,0.939,-2762.0,0.274,0.117,0.0,0.805,17,4338.0,468.0
59kRq8rb5uJCrSYYbGCk7o,0.834,0.522,-4433.0,0.048,0.023,0.0,0.892,4,0.0,0.0
3MEruRteiUZXkStfTlZqRn,0.865,0.792,-4207.0,0.068,0.168,0.0,0.562,1,4215.0,61.0
6gdLyYNuhWBzqwlOFSsXC7,0.552,0.225,-11501.0,0.048,0.827,0.0,0.67,1,19.0,2.0
1VSuFS7PahCN3SWbOcQ98m,0.654,0.875,-4845.0,0.074,0.0,0.009,0.522,20,5917.0,50.0
5C2ry6OWozoqrEDyBz7MOX,0.474,0.772,-5925.0,0.26,0.368,0.0,0.427,1,37.0,2.0
3aniWcwiiYKHpm3F5TdeKD,0.497,0.916,-3323.0,0.108,0.0,0.0,0.401,1,317.0,5.0
39umHdGKfpnjY4TFtnoQ51,0.712,0.891,-2.76,0.04,0.004,0.0,0.735,1,65105.0,579.0
3zxAw8PaqpeGZ3Pakkxv3J,0.522,0.659,-6016.0,0.03,0.307,0.0,0.355,1,27.0,3.0
7qq0EOPW4RRlqdvMBmdd73,0.804,0.633,-6186.0,0.061,0.037,0.0,0.67,21,22902.0,137.0
5EbtodsuLbxrFDH6j5avVS,0.483,0.492,-6591.0,0.295,0.603,0.0,0.66,103,14148.0,184.0
3S0OXQeoh0w6AY8WQVckRW,0.703,0.444,-9331.0,0.042,0.559,0.0,0.712,61,0.0,0.0
7iKDsPfLT0d5mu2htfMKBZ,0.686,0.64,-5491.0,0.159,0.033,0.0,0.597,21,22902.0,137.0
2JSmxLqt8h7ZpJJkfuLJvK,0.885,0.685,-6429.0,0.063,0.33,0.0,0.937,14,12105.0,111.0
4w47S36wQGBhGg073q3nt7,0.776,0.509,-6266.0,0.467,0.192,0.0,0.485,148,4546.0,156.0
1jaTQ3nqY3oAAYyCTbIvnM,0.923,0.604,-6671.0,0.245,0.017,0.0,0.826,185,4684.0,39.0
3nS9a01VvXHQriLqJYwRqG,0.825,0.458,-7.47,0.058,0.114,0.0,0.161,141,3022.0,49.0
3QGppKBPd9gHOgHJzRbVIw,0.569,0.865,-3844.0,0.266,0.067,0.0,0.361,6,165.0,13.0
4l0Mvzj72xxOpRrp6h8nHi,0.488,0.343,-8985.0,0.044,0.556,0.0,0.098,173,25273.0,166.0
1dLXLETYiZohIZWnse4ypG,0.637,0.418,-7137.0,0.301,0.353,0.0,0.081,23,0.0,0.0
50ZC4PM7hywH27RcCfViau,0.824,0.631,-2791.0,0.081,0.237,0.0,0.678,184,36717.0,1390.0
60iSKGrGazRzICtMjADNSM,0.688,0.53,-5507.0,0.033,0.443,0.0,0.162,23,17170.0,137.0
39kzWAiVPpycdMpr745oPj,0.477,0.435,-6497.0,0.052,0.237,0.0,0.322,16,22902.0,137.0
5cBrOhKDyiJF9bPGUHKkG0,0.66,0.503,-5501.0,0.34,0.131,0.0,0.396,38,9177.0,398.0
3yoDVeVWIPSuH1IolXKA0X,0.697,0.713,-4.09,0.153,0.367,0.0,0.476,2,33595.0,570.0
08mG3Y1vljYA6bvDt4Wqkj,0.31,0.7,-5678.0,0.047,0.011,0.01,0.763,5,0.0,0.0
4HvE2E9rXJDcQhE4YfeNuG,0.403,0.245,-11862.0,0.057,0.969,0.0,0.148,2,0.0,0.0
6XHVuErjQ4XNm6nDPVCxVX,0.696,0.454,-6756.0,0.153,0.123,0.0,0.136,182,7586.0,67.0
7lUdbnz7wsv3C9zzf4WHl9,0.793,0.737,-4731.0,0.079,0.077,0.0,0.697,106,130942.0,2248.0
3SzgWl53aIhcq6JLdlxcMP,0.582,0.937,-2118.0,0.086,0.449,0.0,0.939,1,843.0,15.0
1kTofMVLsqgP3r77diCPI4,0.755,0.619,-6.83,0.263,0.273,0.0,0.574,1,41.0,1.0
1mqmmL4IxVBXqsjg4Er1gT,0.647,0.813,-5086.0,0.138,0.037,0.0,0.39,1,32.0,1.0
4nK5YrxbMGZstTLbvj6Gxw,0.863,0.631,-4689.0,0.053,0.305,0.0,0.817,185,0.0,0.0
6pcywuOeGGWeOQzdUyti6k,0.847,0.733,-6439.0,0.16,0.006,0.0,0.202,13,46.0,1.0
350aUOZhGtTOK1dQbQFKNc,0.893,0.49,-6563.0,0.059,0.197,0.0,0.517,3,0.0,0.0
71FrGl0XcpL3VId65tB5mg,0.582,0.937,-2118.0,0.086,0.449,0.0,0.939,13,0.0,0.0
6fMzgFFGzWCwiHMzDzNpp5,0.839,0.683,-9232.0,0.165,0.007,0.0,0.522,27,1382.0,15.0
463CkQjx2Zk1yXoBuierM9,0.702,0.825,-3787.0,0.06,0.009,0.0,0.915,10,136915.0,1007.0
5e9TFTbltYBg2xThimr0rU,0.545,0.67,-8.81,0.05,0.009,0.001,0.481,3,1757.0,13.0
6ECp64rv50XVz93WvxXMGF,0.712,0.862,-4612.0,0.038,0.053,0.0,0.809,1,32148.0,276.0
5rb9QrpfcKFHM1EUbSIurX,0.894,0.791,-4699.0,0.112,0.018,0.0,0.583,1,0.0,0.0
4C4n9gQPyjP7gMzldsjp4a,0.767,0.564,-6794.0,0.27,0.01,0.0,0.557,1,1818.0,56.0
0g4xPTe9fP1gPiXPMQKj7Z,0.624,0.651,-4715.0,0.037,0.279,0.0,0.355,1,45.0,1.0
3ruoIF2UnoXdzK8mR61ebq,0.825,0.733,-5625.0,0.097,0.349,0.0,0.62,8,46.0,1.0
6ZtrGCcn38kGImt2GPFbJB,0.599,0.787,-4708.0,0.034,0.0,0.0,0.822,1,19.0,2.0
3v84EI4rMdsqJ95MxwIjQa,0.735,0.662,-7862.0,0.05,0.01,0.0,0.124,1,94.0,3.0
205HNJ73cgpC0LAOnuQiWT,0.901,0.939,-2762.0,0.274,0.117,0.0,0.805,52,0.0,0.0
7N3PAbqfTjSEU1edb2tY8j,0.572,0.835,-6219.0,0.032,0.171,0.0,0.795,3,0.0,0.0
5sBplhIrmzA4kQGyIOpmDf,0.832,0.549,-8259.0,0.06,0.168,0.0,0.384,7,8162.0,78.0
3CDVMejYHnB1SkEEx0T1N4,0.635,0.793,-4333.0,0.032,0.001,0.747,0.281,7,46.0,1.0
4SCnCPOUOUXUmCX2uHb3r7,0.714,0.582,-7272.0,0.081,0.013,0.0,0.338,7,0.0,0.0
7fxSLnklnayJNBIKntXedZ,0.774,0.706,-6494.0,0.355,0.002,0.0,0.382,7,46.0,1.0
2D0dj3hVkRQJCp63cxCPEx,0.885,0.685,-6429.0,0.063,0.33,0.0,0.937,108,68.0,3.0
6Vgtvd7I5yopJdBuxqjBd2,0.785,0.818,-8711.0,0.099,0.624,0.149,0.05,14,2353.0,61.0
6fybp4N6eW3bsFAvARxyVe,0.518,0.938,-5964.0,0.042,0.021,0.0,0.71,1,2.0,1.0
2tAeN2TKlQLOoSPXtARzBV,0.225,0.689,-9.12,0.056,0.469,0.813,0.5,1,2.0,1.0
6QDbGdbJ57Mtkflsg42WV5,0.552,0.947,-4671.0,0.15,0.001,0.0,0.465,1,2.0,1.0
05RgAMGypEvqhNs5hPCbMS,0.526,0.978,-5436.0,0.108,0.001,0.0,0.451,1,2.0,1.0
3KhF2YiNpJvGpfiCW45R6D,0.472,0.9,-6406.0,0.058,0.148,0.0,0.42,1,2.0,1.0
5jSBnH9NyaNP5zdSB3pwgu,0.484,0.632,-6917.0,0.098,0.695,0.024,0.074,11,2353.0,61.0
4V9ynsDPwHtdItksqjuRu0,0.697,0.709,-6642.0,0.298,0.041,0.0,0.439,4,46.0,1.0
42Tohunwlh34o0mgxYx5iq,0.831,0.532,-5319.0,0.301,0.065,0.0,0.364,4,46.0,1.0
3WaDoMDQRqDdgtCDLxanpN,0.821,0.671,-5893.0,0.18,0.008,0.0,0.494,4,46.0,1.0
50I7FNN2rl2rWiNwGxS146,0.823,0.703,-2691.0,0.298,0.016,0.0,0.26,3,46.0,1.0
1wGnp7ejkCuXRsehXx0PNP,0.63,0.399,-9869.0,0.178,0.105,0.174,0.066,3,46.0,1.0
3yv7994DWTEk3ihwy75YBQ,0.933,0.757,-3212.0,0.117,0.002,0.0,0.544,2,24128.0,269.0
5UpXJ75CXod4PCoBQP6MAP,0.427,0.473,-11104.0,0.15,0.312,0.369,0.654,2,46.0,1.0
6NpsaQyLvPLjtVLWc26GKu,0.472,0.785,-4983.0,0.663,0.185,0.0,0.338,2,341.0,8.0
11XegnWeJHBDtj9IsNwngu,0.775,0.566,-6661.0,0.283,0.038,0.0,0.479,2,46.0,1.0
2y3mrzWEWaAFqb2jf5fED8,0.607,0.371,-14255.0,0.894,0.742,0.0,0.945,2,46.0,1.0
7FtZFla3ZH6PqsAJ9MvVCM,0.849,0.635,-4068.0,0.254,0.001,0.0,0.798,2,46.0,1.0
1LV5cAo02H8h5YlZNcjULM,0.605,0.489,-7234.0,0.174,0.168,0.0,0.326,1,0.0,0.0
6mADjHs6FXdroPzEGW6KVJ,0.533,0.858,-4212.0,0.077,0.0,0.0,0.506,8,5917.0,50.0
1zmv0tPVWdbCuvBw90MYwO,0.741,0.64,-6452.0,0.405,0.228,0.0,0.893,1,0.0,0.0
0ycIrEpkyb4lrqE7M1emju,0.498,0.705,-8088.0,0.392,0.321,0.0,0.571,1,0.0,0.0
1MpQyTgfVMpUOnwKMTSMzu,0.363,0.359,-12.19,0.101,0.84,0.0,0.142,1,0.0,0.0
3CHiuPXn9ufDJhVy1xI4Jf,0.507,0.898,-4493.0,0.477,0.079,0.0,0.527,1,0.0,0.0
2SSyJ6hTS0JeHTg63wVDZ7,0.639,0.439,-8425.0,0.06,0.038,0.0,0.559,1,0.0,0.0
5TXQCMKN6TgemTL3c4wRTn,0.633,0.793,-6847.0,0.182,0.148,0.0,0.761,1,0.0,0.0
0LLsvPLHxlUk1x8r77H2b6,0.758,0.613,-4851.0,0.37,0.245,0.0,0.491,1,0.0,0.0
6Iw6fQVKZi0fWtEQBrTFcP,0.467,0.429,-8689.0,0.096,0.815,0.0,0.24,1,0.0,0.0
4SVTus5gJc5cfkFZ8ELK1p,0.374,0.577,-7085.0,0.302,0.028,0.0,0.066,1,0.0,0.0
6Ed1q0X8oSKSm4IIhiQbYg,0.528,0.749,-7571.0,0.048,0.005,0.0,0.729,14,4655.0,101.0
170DNUSnQRp1tGpppF26pA,0.616,0.617,-8431.0,0.52,0.128,0.0,0.476,7,15452.0,317.0
3Nc86B5XmDlG1KuEeSLD8x,0.48,0.373,-9297.0,0.028,0.804,0.067,0.038,7,2353.0,61.0
7JDWhC422Gtk1Bq0mL3OTC,0.74,0.415,-8914.0,0.071,0.242,0.0,0.156,37,0.0,0.0
0ada5XsQGLPUVbmTCkAP49,0.701,0.65,-6313.0,0.104,0.291,0.0,0.647,56,149530.0,1545.0
3vAn0qZzdyuHamcrpkfiX3,0.828,0.782,-4014.0,0.092,0.069,0.0,0.351,97,196.0,1.0
2J4P46vCFm1rPkNkp9pZWX,0.79,0.729,-3843.0,0.334,0.034,0.0,0.904,35,11036.0,67.0
58AGoOGbwsQMhBbH0eFLRR,0.612,0.884,-4113.0,0.045,0.076,0.001,0.679,35,22.0,3.0
7gwwt1IaAWwmB7af0AcuBM,0.801,0.579,-4.78,0.081,0.333,0.0,0.231,82,4348.0,37.0
4Hpib09wXgD84w4uwTPnYD,0.954,0.696,-7117.0,0.204,0.006,0.0,0.432,58,0.0,0.0
5BibcbKVdZUuTttSG02JTp,0.738,0.533,-7617.0,0.049,0.183,0.0,0.262,5,2353.0,61.0
1zmgEIHE0eXH0IhBGuoTkP,0.448,0.72,-3954.0,0.033,0.043,0.0,0.361,5,2353.0,61.0
5F1ZmucV0uJY14y2dYKePa,0.552,0.638,-7474.0,0.11,0.387,0.0,0.332,5,2353.0,61.0
2Imn5iTu2xD3gXCqpBqubu,0.781,0.613,-5582.0,0.052,0.04,0.007,0.613,5,2353.0,61.0
1ggYjU6zdFHgANcku82boU,0.668,0.547,-8024.0,0.035,0.398,0.077,0.192,4,17019.0,244.0
3xo4Q43ei0ypZOvd2W1IqZ,0.582,0.199,-10045.0,0.032,0.953,0.009,0.078,4,2353.0,61.0
0f1G5SHFoFC9lO03gHCGVS,0.656,0.776,-6184.0,0.067,0.16,0.378,0.638,4,2353.0,61.0
5dOxHHMOFAbG3VH23t0xNm,0.706,0.625,-7426.0,0.031,0.042,0.0,0.225,50,138380.0,1329.0
