Date,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,id,Date_earliest,song_count,newer_date_count_diff_id,ratio
2019-08-26,-1.326941804311515,-1.2785469049447162,-1.9234657599850347,-0.7532507699146299,2.9097396180795214,-0.12146726956809334,-1.4430383676461505,28aEiMfveru430xmXhDCy3,2019-08-23,4,277889,1.4394029356622872e-05
2019-08-25,1.5111889086062735,1.0209893986962952,-0.35844205188939565,1.528839589763258,-0.9955945963684708,-0.1397406214019026,0.28520918458975725,5KBARWIxeMGkvUax9VtVC9,2019-08-10,15,280478,5.347727037751388e-05
2019-08-25,0.06209042291015349,0.17311567780072676,-0.11429978955743086,-0.8048817735272519,-0.3974412982621191,-0.1397406214019026,0.5978121010148572,4ak7xjvBeBOcJGWFDX9w5n,2019-06-21,64,290429,0.00022031511946931596
2019-08-24,0.5200956437778393,0.3658142507315372,1.8997051292940785,2.33428324612016,0.4000964325463498,-0.1397406214019026,0.8791547257974466,132ALUzVLmqYB4UsBj5qD6,2019-05-24,92,296010,0.00031070374398011494
2019-08-24,0.9781008646455244,-0.4114033267560671,1.8987465118816869,0.08317148860984469,-0.9305779335308239,-0.1397406214019026,0.3343325000279872,37eGbhE1xVFSvcKkqGb6i1,2019-03-15,124,309978,0.0003998684303874209
2019-08-23,0.6402281607267405,-0.835340187203851,-0.3351049238723696,2.891898085136476,-0.8742301590715299,-0.1397406214019026,-1.2867369094336008,5dkZ2DrcPJrqwlRQe6Q35e,2019-08-23,1,277892,3.598507339155718e-06
2019-08-23,1.2859404393270837,0.6098991097772314,-0.6632608470656282,0.4239361124531492,1.219306384300701,-0.1397406214019026,1.1649631065289665,6e7hIhOLH9zvb3zP5O5gt0,2019-08-23,1,277892,3.598507339155718e-06
2019-08-23,1.0531836877385876,-1.1372346181287885,-1.2355590325908516,0.5375243204009175,-0.055020207317178715,-0.1397406214019026,0.3432640119258472,0sHeIbgbNzKF8rGspC1FHV,2019-08-23,1,277892,3.598507339155718e-06
2019-08-23,-0.8989697126810553,-0.35359375487682376,-0.9476147761346225,3.49081772704289,2.3549307618649338,-0.1397406214019026,-0.9026818978256212,7kQMPnMzK1bykUxmF4QXbV,2019-08-23,1,277892,3.598507339155718e-06
2019-08-23,-1.5446819912813985,1.7596672615977373,0.013874898166850651,0.8060055391865514,-0.9999290405576473,0.20745306344047348,-0.19709245789468213,39sJbSgJmIrB9J1pkRbpaX,2019-08-23,1,277892,3.598507339155718e-06
2019-08-23,-0.6511963964739466,-0.10950889583112962,-0.6176636892477465,2.0658020273345254,0.590811976870114,-0.030100510399046987,0.9640040888271165,3wE9jU1zReHLMHLgAsWIYX,2019-08-23,1,277892,3.598507339155718e-06
2019-08-23,-2.197902552191048,-2.7173629161614388,-2.5269997937792006,-0.7532507699146299,3.0527762763223443,0.17090635977285498,-1.5055589509311704,13F2adrvrpaq2383GHh1Jl,2019-08-23,1,277892,3.598507339155718e-06
2019-08-22,-0.9214945596089743,0.6805552531851955,0.09573436259580355,-0.4950957518515205,-0.5881568425858834,-0.1397406214019026,-0.13457187460966216,5JEx7HbmvHQQswJCsoo9rA,2018-10-26,286,337914,0.0008456534594914252
2019-08-22,0.3924548445196318,0.08318967709968156,0.7944120721516911,0.14512869294499103,0.14869866957411504,-0.1397406214019026,0.7764423389720566,3f5lA8nnc4YYF1qf78WpHw,2019-03-04,132,312170,0.00042266780231954966
2019-08-22,-2.543283538419139,-0.7004511861522832,-0.8208762193652349,-0.18530973017578914,1.1326175005171717,-0.1397406214019026,-0.31320211256686187,0bzbvANY6oETSJLc0wlVGY,2019-08-16,7,279286,2.5063284794105115e-05
2019-08-22,-0.6286715495460277,1.200841400098385,0.41383736910480473,-0.4124861460713254,-0.8742301590715299,-0.1397406214019026,0.5978121010148572,4MsUsFfWseB9M2plGJyuIw,2019-05-20,95,296807,0.0003199708994887202
2019-08-22,-0.24574915177140502,0.3658142507315372,0.42317222031161517,-0.7119459670245324,-0.24573575164094308,-0.1397406214019026,-0.7419146836641415,0yYwS7CXKIPC4kWPvZQfsT,2019-08-09,12,280681,4.2751333307207515e-05
2019-08-22,1.1057416639037319,0.03180339098479858,0.6601338278691105,-0.2575931352334597,-0.7225246124503537,-0.1397406214019026,1.0265246721121366,7lR4UmEDJ1ngczVX2NiNi4,2019-08-16,4,279289,1.4321877025202923e-05
2019-08-22,0.42999625606616343,-1.3106633337665181,0.826725018636804,-0.7119459670245324,-0.7788723869096478,-0.1397406214019026,-0.41144874344332183,1JRK7srBWUtAW7dPabKBwJ,2019-08-22,1,278092,3.595919350720802e-06
2019-08-22,-1.9050795421281017,1.0723756848111774,0.4371744971218308,2.3859142497327817,-0.5404779565049423,-0.1397406214019026,0.9997301364185566,3QGsuHI8jO1Rx4JWLUh9jd,2018-11-15,53,334147,0.00015858767205266308
2019-08-22,-1.2743838281463709,0.8090209684724029,1.8990875929834745,-0.7222721677470567,-0.8352201613689417,-0.1397406214019026,-0.18369519004789214,5rAtoPMDrOFN5wLdM6YmRx,2019-08-20,3,278490,1.0772263575745171e-05
2019-08-22,0.5276039260871457,0.1666923920363664,-0.11070946217019609,-0.6086839597992887,-0.9652534870442355,-0.1397406214019026,0.8166341425124266,29fRTIKsJhLUJoldM89GZS,2019-06-14,70,291823,0.0002398139044101777
2019-08-21,-0.12561663482250382,1.3678468299717546,0.417786729230763,-0.5260743540190936,-0.9782568196117649,-0.10319391773428406,0.021729583602887795,2WyRfGeHo97VC5mP1BBSzr,2019-05-31,82,294620,0.00027824717850574477
2019-08-20,-0.10309178789458484,1.6247782605461694,0.7570726673244493,-0.34020274101365483,0.2353875533576441,-0.1397406214019026,-0.13903763055859217,6uAm7pG66O1XesXS9bpHSF,2019-07-04,48,287845,0.00016672861097699493
2019-08-20,-0.7938537603507668,1.4192331160866376,1.899281470662385,-0.8461865764173494,-0.687849058936942,0.04299289693619009,-0.03185948778427219,0vrmHPfoBadXVr2n0m1aqZ,2019-06-06,74,293427,0.0002521286128497007
2019-08-19,-0.8013620426600732,0.3208512503810146,1.8993030126267083,-0.8358603756948251,-0.02467909799294346,-0.1397406214019026,-0.09884582701822217,05CwHjIk71RXVU40boRMnR,2019-05-31,81,294621,0.0002748539202312845
2019-08-19,1.7439456601947696,-0.5848320423937965,-0.9899806393039928,1.4462299839830628,-0.5621501774508246,-0.1397406214019026,0.3254009881301272,6igOR5QCn09zAVF2ikZjsV,2019-08-16,4,279289,1.4321877025202923e-05
2019-08-19,1.9767024117832648,-1.3748961914101219,-0.9267908772886608,2.0658020273345254,-0.8135479404230596,-0.1397406214019026,-0.49629810647299183,3pTScODwk9tggZzmuH6xDY,2019-08-16,4,279289,1.4321877025202923e-05
2019-08-19,-1.4095329097138847,1.1751482570409435,0.2235500175813616,-0.670641164134435,-0.9652534870442355,-0.1397406214019026,-0.39358571964760186,5QiNbIilmMiMBXvaAlf7lN,2019-05-02,110,300392,0.0003660541360789612
2019-08-18,-0.5761135733808833,0.5842059667197899,0.514007503208655,-0.371181343181228,0.21804977660093847,-0.1397406214019026,0.2584146488961772,4E6RdcCWMiHTu7zy1VTNDo,2019-05-25,26,295876,8.786692891565451e-05
2019-08-17,1.1432830754502634,0.9696031125814122,0.7175790660648669,1.8799304143290867,-0.9609190428550591,-0.1397406214019026,-0.4025172315454618,0AUurCHJ6A8Ua4yXyKXNuM,2019-08-16,2,279291,7.1609385126014614e-06
2019-08-17,0.06959870521945981,0.07676639133532118,0.09106693699239835,-0.7429245691921056,0.5648053117350552,-0.1397406214019026,0.6737299521466671,5pRGXCDY0eT6R1QicAn7Uk,2019-06-29,5,288888,1.7307446009422173e-05
2019-08-17,-2.565808385347058,1.7468206900690166,1.8999672231933469,-0.29889793812355725,-0.9955945963684708,-0.1397406214019026,-1.300134177280391,7oK9VyNzrYvRFo7nQEYkWN,2017-01-02,278,469757,0.0005914453179018584
2019-08-16,0.9630843000269117,0.25019510697305053,-0.4528676621736703,0.19675969655761297,-0.9955945963684708,-0.1397406214019026,0.35666127977263723,1yBbxDXEfr8boXM1ubvBHi,2019-08-16,1,279292,3.5804692563007307e-06
2019-08-16,0.7528523953663354,-0.28293761146885965,-0.2532454594434167,0.31034790450538124,-0.8828990474498829,-0.1397406214019026,0.6871272199934572,52UVKsw31NTOCTNPTpwbFJ,2019-08-02,14,282079,4.9629023052681206e-05
2019-08-16,-1.7398973313233626,-0.2572444684114182,0.15820605913368865,-0.8152079742497763,-0.7138557240720008,-0.1397406214019026,-1.282271153484671,4aTtHoSBB0CuQGA6vXBNyp,2019-08-16,1,279292,3.5804692563007307e-06
2019-08-16,-2.2054108345003542,0.9888729698744934,1.8996046001272362,-0.619010160521813,-0.1417090911007079,-0.1397406214019026,-1.83602489115199,70YPzqSEwJvAIQ6nMs1cjY,2019-08-16,1,279292,3.5804692563007307e-06
2019-08-16,-0.6511963964739466,-0.7261443292097246,-1.9105405813909895,3.108748300309488,-0.7875412752880008,-0.1397406214019026,0.46383942254695715,5KYhIFNTp4VQUqlsbLWTTu,2019-08-16,1,279292,3.5804692563007307e-06
2019-08-16,1.916636153308814,-0.8803031875543735,-1.1669837794946674,-0.2575931352334597,-0.9825912638009414,-0.1397406214019026,-0.7687092193577215,41mzryVlFLlz6b1BCtJAjx,2019-08-16,1,279292,3.5804692563007307e-06
2019-08-16,1.1958410516154079,-0.443519755577869,-0.7792284216733115,-0.24726693451093545,-0.6098290635317658,-0.1397406214019026,-0.35785967205616187,5TnLXSd4h6G06Fbt2ApOpa,2019-08-16,1,279292,3.5804692563007307e-06
2019-08-16,1.158299640068876,0.08961296286404193,-0.5842736445464631,0.7647007362964537,-0.414779075018825,-0.1397406214019026,0.9059492614910265,0AtP8EkGPn6SwxKDaUuXec,2019-07-12,36,286257,0.00012574530288899833
2019-08-16,1.3234818508736153,-0.6426416142730398,-0.9533592999541981,1.663080199156075,-0.9955945963684708,5.086438003067547,-0.009530708039622195,0zNHMc1cGKe4MO5rtGtKRh,2019-08-16,1,279292,3.5804692563007307e-06
2019-08-16,-3.1589626877822568,-0.5077526132214727,-1.4642628871577068,-0.7119459670245324,-0.47979573785647195,-0.030100510399046987,-1.5770110461140503,3Y7MHz19qCg1Pkxridtu1k,2019-07-23,25,284068,8.799935232476689e-05
2019-08-16,1.503680626296967,-1.1051181893069866,-0.9580267255576034,1.3739465789253922,-0.6835146147477655,-0.1397406214019026,-0.19709245789468213,7HRuk2l86d8mgdmjhq4ypo,2019-08-16,1,279292,3.5804692563007307e-06
2019-08-15,2.0442769525670217,-1.2143140473011125,-0.7049086447575516,2.644069267795891,-0.583822398396707,-0.1397406214019026,-0.2819418209243519,2nKYHpmwjLaEOXS3o7QMiz,2019-07-19,28,284865,9.828251308385956e-05
2019-08-15,0.6552447253453532,-0.514175898985833,-0.7928716657448036,0.13480249222246662,-0.7398623892070596,-0.1397406214019026,-0.14796914245645215,7mWFF4gPADjTQjC97CgFVt,2019-04-26,112,301590,0.000371227237472738
2019-08-15,-0.8088703249693794,-0.064545895480607,1.8999205489373128,0.12447629149994224,-0.6661768379910598,-0.1397406214019026,0.5710175653212771,0qc4QlcCxVTGyShurEv1UU,2019-06-24,53,289840,0.00018282607720779737
2019-08-15,0.23478091602419898,-0.31505404029066153,-0.5171345224051728,-0.44346474823889853,-0.5881568425858834,-0.1397406214019026,-1.411778076003641,3XiNC94b4Tq1xwv70sQJGN,2019-04-10,128,304774,0.0004198070199605119
2019-08-15,0.5576370553243709,0.19880882085816826,0.8719631437159622,-0.03041671933792344,-0.7702034985312949,-0.1397406214019026,1.1158397910907365,5s8LepdwU0THzpd0M7nLsa,2019-06-07,68,293232,0.00023184452778724854
2019-08-15,0.7378358307477227,-0.4242498982847879,-0.592531397537103,0.3826313095630517,-0.8915679358282358,-0.1397406214019026,-1.5368192425736804,7DcvwMAiqKJQD1rrdfxSDx,2019-05-24,84,296018,0.0002836860271122789
2019-08-14,-1.0866767704137126,-0.9638059024910584,-0.24283351002043588,-0.7119459670245324,0.2960697720061146,-0.1397406214019026,-1.0143257965488712,2rbDhOo9Fh61Bbu23T2qCk,2018-10-08,275,341525,0.0008045640725570509
2019-08-14,0.993117429264137,0.3722375364958976,-0.0816278103335944,2.231021238894916,0.6211530861943493,-0.1397406214019026,0.8032368746656365,5KbBGUpIZd6gVFUU8tqYiQ,2019-03-14,152,310150,0.0004898453764397264
2019-08-13,1.2859404393270837,-0.39855675522734635,-1.0477849102384726,1.5185133890407336,-0.6965179473152949,-0.1397406214019026,-0.19709245789468213,4hanO6Du5J7QEguNHYZHmw,2019-08-11,3,280290,1.0703085699607196e-05
2019-08-12,0.16720637524044205,0.5713593951910692,-0.4428147454894129,-0.8358603756948251,-0.5621501774508246,-0.1397406214019026,-0.7419146836641415,6WkJ2OK163XXS2oARUC9JM,2019-03-02,139,312563,0.0004445126670120434
2019-08-12,-0.6962460903297846,0.07676639133532118,-0.6700824691013743,-0.8048817735272519,-0.9782568196117649,-0.1397406214019026,-1.6038055818076302,5Uw7Dut2lZfexn3Y09swpf,2019-06-21,50,290443,0.0001721211870854031
2019-08-12,-1.4695991681883351,-0.12235546735985035,1.8992276157515764,3.191357906089683,-0.9565845986658826,-0.1397406214019026,0.12890772637720777,1rX5L6pyl3rVWb55D8Cprr,2019-08-09,4,280689,1.4250444435735839e-05
2019-08-12,-0.21571602253417974,-0.6105251854512379,-1.2707442409857523,-0.619010160521813,-0.752865721774589,-0.1397406214019026,0.13337348232613777,48BycLu4MtbVvCumpvMMbP,2019-08-09,4,280689,1.4250444435735839e-05
2019-08-11,0.8880014769338485,0.654862110127754,1.900322665604683,0.010888083552174115,-0.8438890497472946,-0.1397406214019026,0.044058363347537786,7uH27oIt4a6cIFCA8ZPcyG,2019-01-11,210,322492,0.0006507551858990647
2019-08-11,0.6702612899639658,-0.21228146806089557,1.898681885988717,0.6201339261811126,-0.2153946423167078,-0.1397406214019026,1.3435933444861659,4NbHIhW0P5skMNvtOMPDUL,2019-08-09,3,280690,1.0687833326801879e-05
2019-08-10,0.20474778678697367,-0.7004511861522832,-0.3645456084476948,-0.2679193359559841,-0.8698957148823535,-0.1397406214019026,0.7585793151763366,5a1ofLoPiAn5xxf5UE6472,2019-08-09,2,280691,7.1252222178679195e-06
2019-08-10,1.3460066978015344,0.8025976827080425,0.37685699701628655,0.07284528788732045,-0.8048790520447066,-0.1397406214019026,0.8166341425124266,059bcIhyc2SBwm6sw2AZzd,2019-01-11,192,322510,0.0005949761699648592
2019-08-09,-0.959035971155506,-0.7518374722671661,1.8988793539950146,1.0538343565271364,0.14436422538493857,-0.1397406214019026,-2.01018937316026,7znO2T2deQ7nZUbyxEAMDB,2019-08-09,1,280692,3.5626111089339598e-06
2019-08-09,-1.9951789298397775,1.9330959772354666,0.29679269628095106,-0.28857173740103287,-0.9999290405576473,2.3819819316637765,-0.18816094599682215,7I6p0xNYahHpUUXj785URX,2019-08-09,1,280692,3.5626111089339598e-06
2019-08-09,-3.008797041596131,1.9266726914711063,0.5822237235661157,-0.19563593089831352,-0.9955945963684708,-0.030100510399046987,-2.01465512910919,3XFaGEb6daqdj39ThpJ2XI,2019-08-09,1,280692,3.5626111089339598e-06
2019-08-09,-2.4606924330167694,-1.5675947643409331,-1.8164740038454383,-0.6809673648569593,2.4849640875402277,0.37191322994475695,-1.6038055818076302,1ff60tDWdcdVN6PtKQXWny,2019-08-09,1,280692,3.5626111089339598e-06
2019-08-09,-2.8436148307913918,-0.4370964698135086,-1.732819375722868,-0.701619766302008,-0.9955945963684708,9.070028702837968,-1.6484631412969302,4XW5PGlQ3S4B8Bti7meocj,2019-08-07,3,281090,1.0672624362755388e-05
2019-08-09,0.7979020892221734,-0.9188429021405358,-1.9880916529552608,0.22773829872518614,-0.09836464920894337,-0.1397406214019026,-0.22835274953719215,6sq5mqtS3jwJjvBHALknJH,2019-08-09,1,280692,3.5626111089339598e-06
2019-08-09,-0.7713289134228478,-0.1608951819460126,-0.522520013486025,-0.7945555728047274,-0.007341321236237598,-0.1397406214019026,0.22715435725366723,45DANEAozzOPHrqmERidgn,2019-08-09,1,280692,3.5626111089339598e-06
2019-08-09,-0.6436881141646402,-0.14804861041729184,-1.1440056842163648,2.2000426367273427,1.4186908170028183,-0.1397406214019026,0.3745243035683572,3Ht9qyE5RZZVkBSV8kcf6v,2019-08-09,1,280692,3.5626111089339598e-06
2019-08-09,-2.715974031533184,2.093678121344476,1.0547108077262124,-0.2575931352334597,-0.9999290405576473,-0.12146726956809334,-0.12117460676287216,56fiFTRrSiHHH3gBeaTg2P,2019-08-09,1,280692,3.5626111089339598e-06
2019-08-09,0.49006251454061406,-0.8032237583820491,-0.5325729301702823,0.13480249222246662,-0.7572001659637655,-0.06664721406666553,-0.13457187460966216,1spZPzBLYeVTvd0iDWXgC2,2019-08-09,1,280692,3.5626111089339598e-06
2019-08-09,-0.4559810564319821,-0.23155132535397668,-0.4298895668953677,-0.6603149634119105,-0.03334798637129639,-0.1397406214019026,-0.4873665945751318,5CMUThHlepHR8c1xD0QYzs,2019-08-09,1,280692,3.5626111089339598e-06
2019-08-09,1.0757085346665065,-1.028038760134662,-0.6302298351030683,1.2087273673650023,-0.3107524144785899,-0.1397406214019026,-1.090243647680681,0y5gx9hco8okaSecaH22k1,2019-08-09,1,280692,3.5626111089339598e-06
2019-08-09,-2.0327203413863093,1.888132976884944,1.1157463733092035,-0.6499887626893862,-0.9999290405576473,0.31709317444332913,-1.2778053975357409,5mpUKTdskZea0gStWzeHUZ,2019-08-09,1,280692,3.5626111089339598e-06
2019-08-08,-0.27578228100863034,-1.6510974792776174,0.019260389247702816,-0.7945555728047274,2.7840407365934032,-0.1397406214019026,0.6960587318913171,7ILEWkpfdK6AjH2D7jppWk,2019-06-28,42,289051,0.00014528196808639434
2019-08-08,0.8204269361500923,1.5091591167876828,0.3535198689992605,-0.7635769706371544,-0.9305779335308239,-0.12146726956809334,0.3700585476194272,5itOtNx0WxtJmi1TQ3RuRd,2019-01-11,208,322494,0.0006445575174619309
2019-08-08,-0.5235555972157391,0.5906292524841502,0.2073935443388051,-0.7429245691921056,-0.8872334916390593,-0.1397406214019026,-1.0991751595785408,2gTdDMpNxIRFSiu7HutMCg,2019-07-05,35,287658,0.00012165746125209859
2019-08-08,0.857968347696624,-0.8546100444969321,0.16969510677283994,-0.7325983684695812,0.6428253071402316,-0.1397406214019026,0.13783923827506775,4R9ATNRRl1uth17i5qDCc0,2019-07-19,21,284872,7.371188481289466e-05
2019-08-08,0.009532446745009205,0.3915073937889787,-0.07588328651401877,-0.5260743540190936,-0.8265512729905888,-0.1397406214019026,-0.7553119515109314,2qT1uLXPVPzGgFOx4jtEuo,2018-08-17,311,351898,0.0008829984469448538
2019-08-08,-1.417041192023191,0.23734853544432977,0.13163763646815133,-0.08204772295054538,-0.9089057125849417,-0.1397406214019026,-1.0098600405999412,4n7jnSxVLd8QioibtTDBDq,2019-03-22,140,308562,0.0004535118010249367
2019-08-08,1.0982333815944256,-0.05169932395188626,-0.35090236437620265,-0.6396625619668618,-0.640170172856001,-0.1397406214019026,0.3030722083854772,7njKgVl3AnLflRad38o7AG,2019-04-05,126,305776,0.0004118966204862995
2019-08-08,-1.7849470251792006,0.9503332552883311,0.6145366700512288,-0.619010160521813,0.25272533011434994,-0.1397406214019026,0.13337348232613777,4NSW0Km5ZG60L8FthUebPJ,2019-03-22,98,308604,0.00031745826071745566
2019-08-07,-0.9965773827020376,-2.6274369154603936,-1.1027169192631647,-0.8048817735272519,2.28557965483811,-0.1397406214019026,-1.268873885637881,0VsGaRXR5WAzpu51unJTis,2019-07-12,26,286267,9.08160520864988e-05
2019-08-06,-0.8764448657531364,-0.064545895480607,-0.008026098895281485,3.06744349741939,-0.7745379427204714,-0.1397406214019026,0.05745563119432778,4aPB8rSxGFISs0o6V2LrTy,2019-07-26,12,283481,4.232908749069642e-05
2019-08-06,-1.1016933350323252,-1.3620496198814012,-1.1716512050980725,-0.1130263251181184,1.6267441380832883,-0.1397406214019026,-0.8133667788470212,5kfNriitmkNE8mUbZ7gbq8,2018-10-19,230,339370,0.0006772673733804476
2019-08-05,-2.971255630049599,-1.5290550497547708,1.898380298488189,-0.8048817735272519,-0.7485312775854126,-0.1397406214019026,-1.8672851827945003,1iWHabUgUuuKLBa0TzTHfk,2019-05-10,86,298816,0.0002877197208449592
2019-08-04,0.6852778545825785,-1.5932879073983741,-1.1016398210469944,1.2397059695325754,-0.11136798177647277,-0.1397406214019026,-0.22835274953719215,4n4BflhWjCHIxrI4v7Xt9s,2019-08-02,3,282090,1.0634790654145974e-05
2019-08-04,0.2873388921893432,1.0145661129319348,-0.3799840162128043,-0.19563593089831352,-0.6661768379910598,-0.1397406214019026,-0.6079420051962415,56JyMaElW79S7TDWh1Zw1m,2019-06-20,46,290647,0.0001582425445401162
2019-08-04,-0.16315804636903544,0.4172005368464202,-1.0495800739320902,-0.23694073378841107,0.25705977430352644,-0.1397406214019026,0.15570226207078774,3t8pnImpBpOwxdtYBpKvA9,2019-08-02,3,282090,1.0634790654145974e-05
2019-08-04,-2.077770035242147,-0.7261443292097246,-0.057572616839121404,1.6940588013236482,2.3766029828108164,-0.1397406214019026,-0.000599196141762198,4Wjhj0WjkyECccfHVIgaTq,2019-08-02,3,282090,1.0634790654145974e-05
2019-08-03,0.3398968683544875,0.05107324827787969,0.17723479428603298,3.1810317053671584,-0.5014679588023542,-0.1397406214019026,0.11551045853041778,6C9SwoZ5OrxcvkntgA5t8s,2019-08-02,2,282091,7.089860436097315e-06
2019-08-03,-1.0716602057951,1.4641961164371602,0.3484934106571318,1.6011229948209287,-0.7051868356936479,-0.1397406214019026,-0.5900789814005215,0FnxK9FEAQyPJ284QcieNb,2019-08-02,2,282091,7.089860436097315e-06
2019-08-03,0.26481404526142427,-1.86948919526587,-2.09436534361741,0.2587169008927593,0.5084575372757612,-0.1397406214019026,-2.17542234327067,4czcw3NVLY0of5hTD7OufN,2019-08-02,2,282091,7.089860436097315e-06
2019-08-03,-2.0627534706235346,-0.41782661252042747,-0.48087221579410155,4.327239985567365,2.315920764162346,-0.1397406214019026,-0.8624900942852513,1qyFlfPREPbRcS2BNszdYI,2019-08-02,2,282091,7.089860436097315e-06
2019-08-02,-0.4109313625761442,-3.044950490143817,1.8982366853926995,-0.5260743540190936,1.09794194700376,0.061266248769999344,-2.03698390885384,3e0ZGE7Gp034iLknjQk4QW,2019-08-02,1,282092,3.5449302180486577e-06
2019-08-02,-2.7009574669145713,0.4942799660187447,-0.4033211442298304,-0.08204772295054538,2.28557965483811,-0.1397406214019026,0.08871592283683778,6MR5IBSNfDmiwnrlQpVw4w,2019-08-02,1,282092,3.5449302180486577e-06
2019-08-02,-0.18568289329695442,1.0145661129319348,0.5394988276580219,2.5821120634607446,-0.8612268265040005,-0.1397406214019026,0.18249679776436725,3W3FVHEDetkiRkkGKDmdir,2019-08-02,1,282092,3.5449302180486577e-06
2019-08-02,-1.4245494743324973,0.6163223955415917,0.10722341023495484,2.2723260417850133,0.21804977660093847,-0.1397406214019026,-1.331394468922901,18t8ypY0HYaQuGBxg2KdT2,2019-08-02,1,282092,3.5449302180486577e-06
2019-08-02,-0.591130137999496,-1.0473086174277433,1.8972708873255335,3.614732135713183,2.3896063153783453,-0.1397406214019026,-0.8714216061831112,56NDFbD0tCUawnqeU2wcvv,2019-08-02,1,282092,3.5449302180486577e-06
2019-08-02,-1.6573062259209934,-0.9702291882554188,-1.3938924703679052,-0.7222721677470567,2.0601885570009344,-0.1397406214019026,0.7407162913806166,2ducmmobqydJmv8or1OKTo,2019-08-02,1,282092,3.5449302180486577e-06
2019-08-02,-1.4996322974255605,1.2329578289201868,0.883811224093837,1.6321015969885018,-0.9522501544767061,-0.1397406214019026,-1.0768463798338912,2xUHiyGeGrWmmfv7NbDTWC,2019-08-02,1,282092,3.5449302180486577e-06
2019-08-02,-1.116709899650938,-1.008768902841581,-0.13117432827743433,0.23806449944771052,1.613740805515759,-0.1397406214019026,-0.6168735170941015,4alHkxxwAhvoGg3dJCATKV,2019-08-02,1,282092,3.5449302180486577e-06
2019-08-02,-1.094185052723019,-0.18658832500345407,-0.16887276584339947,-0.5880315583542399,-0.9479157102875297,0.07953960060380863,0.4147161071087272,2j9YmQRxtjuVwb4XN95oT8,2019-08-02,1,282092,3.5449302180486577e-06
2019-08-02,-1.4470743212604162,-1.0151921886059414,-1.198937693241057,2.1174330309471476,0.7945308537614076,-0.1397406214019026,-1.7065179686330203,73IE87H0g2MBmdn41lkVto,2019-08-02,1,282092,3.5449302180486577e-06
2019-08-01,-0.7112626549483972,-0.3214773260550219,-0.6417188827422196,1.2397059695325754,-0.7875412752880008,-0.1397406214019026,0.32093523218119724,0B3FovCVaGKS5w1FTidEUP,2019-07-19,14,284879,4.914125654192978e-05
2019-08-01,-0.568605291071577,0.9246401122308896,0.8245708222044632,0.6407863276261611,1.8911452336230525,-0.1397406214019026,0.43257913090444716,79JBjIq90BrQ8Ws0pUhlzD,2019-06-07,56,293244,0.00019093078758949882
2019-08-01,0.3699299975917128,-0.0195828951300844,-0.33115556374641136,1.1157915608622826,0.4434408744381144,-0.1397406214019026,1.415045439669046,2qRN7PWiHRLprw4FpDeI9N,2019-07-12,21,286272,7.335142668524903e-05
2019-08-01,1.4436143678225166,-0.8931497590830944,-0.2514502957497993,0.4549147146207224,-0.6921835031261185,-0.1397406214019026,0.3879215714151472,6woeVu3fVMflqen1t4N6pg,2019-07-25,8,283685,2.8199497343959844e-05
2019-08-01,-0.6511963964739466,0.3979306795533391,0.21529226459072162,7.703907621832836,-0.2023913097491784,-0.1397406214019026,0.46830517849588715,5lw8Mgb4LyhriPIC86gV6e,2019-07-26,6,283487,2.116454374534821e-05
2019-08-01,-0.6436881141646402,-0.5270224705145538,-0.4833854449651659,-0.7739031713596787,0.20938088822258555,-0.1397406214019026,-0.8401613145406012,3npzogdOEiVsieXmmhBepL,2019-03-13,42,310460,0.00013526482921205016
2019-07-31,1.4661392147504355,-0.14162532465293148,-0.1699498640595699,0.5065457182333444,0.1010197834931739,-0.1397406214019026,-0.3980514755965318,3loy88Lp5qoTHhL8GhRfVZ,2019-07-19,12,284881,4.212107703593981e-05
2019-07-30,-0.8013620426600732,0.3401211076740957,-0.43922441810217816,-0.319550339568606,0.6514941955185846,-0.1397406214019026,-1.1304354512210508,3y3brCCecHC3Db18aIOnny,2019-04-19,99,303003,0.0003266227210641962
2019-07-30,-0.6887378080204782,0.01895681945607783,-0.37064916500599393,3.0158124938067687,-0.3974412982621191,-0.1397406214019026,0.7719765830231266,67xBtV07CC73eFw7z5oCvU,2019-07-26,5,283488,1.7637119787790175e-05
2019-07-30,0.1822229398590547,0.5713593951910692,1.8999744038481212,0.8266579406316001,0.07934756254729158,-0.1397406214019026,-0.2819418209243519,3EtyEzMpfKSaoVhPunvbRV,2019-07-26,5,283488,1.7637119787790175e-05
2019-07-29,0.5200956437778393,1.4898892594946016,0.5822237235661157,0.5271981196783931,-0.8785646032607064,-0.1397406214019026,0.8657574579506566,1g3ErLqysBJ5EIGdYYMWFZ,2019-07-26,4,283489,1.410969583023214e-05
2019-07-29,0.4825542322313077,-0.4820594701640312,-0.528623570044324,-0.5983577590767644,0.7598553002479962,-0.1397406214019026,0.044058363347537786,2VUTPdW21gPVVTEmvdSwos,2019-07-13,14,286079,4.893513647660027e-05
2019-07-29,1.2859404393270837,-0.28936089723322006,-0.32182071253960093,2.3033046439525866,-0.8915679358282358,-0.1397406214019026,0.03512685144967779,1xsP6AITcWNigBYBYVnVZw,2019-07-27,3,283290,1.0589742775147991e-05
