id,song_count,Summed_Points,artist_count,Points (Total),Artists,Date,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,Nationality_Summed_Points,Nationality_count,Date_earliest
6I3mqTwhRpn34SLVafSH7G,17.0,1464.0,1,1772,Justin Bieber,2023-05-29,0.601,0.741,-5569.0,0.048,0.185,0.0,0.441,3182.0,1,2021-03-20
22skzmqfdWrjJylampe0kt,106.0,0.0,4,7692,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",2023-05-29,0.633,0.927,-4468.0,0.084,0.027,0.0,0.88,67288.0,4,2021-12-31
12YCtLHGk6tP6RbHDHflCs,,0.0,3,3126,"MC Caverinha, KayBlack, Wall Hein",2023-05-29,0.842,0.468,-8572.0,0.637,0.255,0.0,0.547,4194.0,3,2023-05-19
3AVrVz5rK8Hrqo9YGiVGN5,,0.0,1,12289,Cigarettes After Sex,2023-05-29,0.369,0.467,-9018.0,0.027,0.019,0.46,0.174,9490.0,1,2022-07-03
1IHWl5LamUGEuP4ozKQSXZ,185.0,25.0,1,35106,Bad Bunny,2023-05-29,0.65,0.715,-5198.0,0.253,0.099,0.0,0.187,1131.1999999999998,1,2022-05-06
0T2pB7P1VdXPhLdQZ488uH,156.0,201.0,1,9470,Feid,2023-05-29,0.709,0.56,-4867.0,0.171,0.034,0.0,0.541,450.0,1,2022-09-14
3rWDp9tBPQR9z6U5YyRSK4,,1336.0,1,14526,Taylor Swift,2023-05-29,0.643,0.363,-11738.0,0.077,0.69,0.0,0.23,10850.0,1,2022-10-22
1xzi1Jcr7mEi9K2RfzLOqS,162.0,160.0,1,23846,Beyoncé,2023-05-29,0.78,0.689,-5668.0,0.141,0.037,0.0,0.642,9895.0,1,2022-07-29
4uqJelb9THHmJ3OCohg4ZJ,,127.0,3,19838,"AgroPlay, Ana Castela",2023-05-29,0.691,0.708,-4821.0,0.195,0.338,0.0,0.602,4187.999999996,4,2023-02-20
2tpWsVSb9UEmDRxAl1zhX1,3.0,89.0,1,38,OneRepublic,2023-05-29,0.664,0.705,-4972.0,0.038,0.065,0.0,0.477,19175.0,1,2018-07-15
1bDbXMyjaUIooNwFE9wn0N,182.0,56.0,2,57500,"Drake, 21 Savage",2023-05-29,0.561,0.52,-9342.0,0.244,0.05,0.0,0.424,4056.0,2,2022-11-04
456WNXWhDwYOSf5SpTuqxd,,0.0,1,1327,Florence + The Machine,2023-05-29,0.501,0.809,-5264.0,0.094,0.034,0.006,0.258,4121.5,1,2023-05-08
2Hh3ETdQKrmSI3QS0hme7g,94.0,84.0,3,16311,"Metro Boomin, Future, Don Toliver",2023-05-29,0.684,0.671,-4392.0,0.046,0.189,0.0,0.156,28533.0,3,2022-12-02
13Z5Q40pa1Ly7aQk1oW8Ce,,205.0,2,652,"Nicky Jam, Feid",2023-05-29,0.785,0.617,-4202.0,0.234,0.109,0.0,0.58,2201.0,2,2023-05-19
6VhuP99TE6gYNQRJIlAWFD,,163.0,1,27495,Stephen Sanchez,2023-05-29,0.346,0.5,-6097.0,0.039,0.757,0.0,0.191,10233.0,1,2022-08-19
4hKLzFvNwHF6dPosGT30ed,,0.0,4,572,"Veigh, Bvga Beatz, Prod Malax, Supernova Ent",2023-05-29,0.836,0.499,-5.82,0.056,0.669,0.0,0.65,5592.0,4,2023-05-19
1MB8kTH7VKvAMfL9SHgJmG,,0.0,3,1320,"Sebastian Yatra, Manuel Turizo, Beéle",2023-05-29,0.817,0.851,-3309.0,0.063,0.035,0.0,0.886,2337.0,3,2023-05-19
7Lkxvfl2rkNYWS4kBDCQtN,,0.0,2,7844,"Peso Pluma, Blessd",2023-05-29,0.777,0.841,-4641.0,0.041,0.312,0.0,0.901,1002.0,2,2023-04-15
4FyesJzVpA39hbYvcseO2d,,57.0,1,25516,Lil Uzi Vert,2023-05-29,0.486,0.545,-7924.0,0.034,0.065,0.005,0.039,9990.0,1,2022-10-18
0vjeOZ3Ft5jvAi9SBFJm1j,175.0,60.0,3,68454,"Metro Boomin, Future, Chris Brown",2023-05-29,0.526,0.606,-5.3,0.259,0.152,0.0,0.492,28533.0,3,2022-12-02
2AaaE0qvFWtyT8srKNfRhH,,0.0,1,5622,Raim Laode,2023-05-29,0.696,0.412,-8547.0,0.027,0.415,0.0,0.349,0.0,1,2023-02-19
2L9N0zZnd37dwF0clgxMGI,,0.0,1,12782,Lizzy McAlpine,2023-05-29,0.516,0.322,-11762.0,0.029,0.473,0.002,0.261,18365.0,1,2023-02-14
3Gs7mVfWKl567mjozgxmXv,,4.0,2,6654,"Feid, Sean Paul",2023-05-29,0.823,0.615,-4.19,0.147,0.104,0.0,0.47,1415.6666666669998,2,2023-04-21
46IZ0fSY2mpAiktS3KOqds,182.0,298.0,1,34004,Adele,2023-05-29,0.604,0.366,-7519.0,0.028,0.578,0.0,0.13,3202.0,1,2021-11-19
4ewazQLXFTDC8XvCbhvtXs,,199.0,1,20691,Joji,2023-05-29,0.44,0.317,-9258.0,0.053,0.891,0.0,0.268,245.0,1,2022-11-04
0UbesRsX2TtiCeamOIVEkp,,0.0,2,26030,"Fuerza Regida, Natanael Cano",2023-05-29,0.628,0.668,-2722.0,0.117,0.329,0.0,0.845,1258.0,2,2023-01-21
6dBUzqjtbnIa1TwYbyw5CM,,0.0,1,2025,TV Girl,2023-05-29,0.559,0.871,-5338.0,0.04,0.0,0.005,0.572,19404.0,1,2023-03-12
1zv3WFUbZ5vPxFq9I2jAU1,,0.0,2,15450,"Rihanna, Calvin Harris",2023-05-29,0.734,0.766,-4485.0,0.038,0.025,0.001,0.6,5003.5,2,2022-12-31
5FVd6KXrgO9B3JPmC8OPst,169.0,507.0,1,8296,Arctic Monkeys,2023-05-29,0.548,0.532,-7596.0,0.032,0.186,0.0,0.405,2602.0,1,2022-10-08
04ndZkbKGthTgYSv3xS7en,,54.0,1,11674,TINI,2023-05-29,0.913,0.584,-5263.0,0.223,0.521,0.0,0.627,167.5,1,2023-02-18
7qiZfU4dY1lWllzX7mPBI3,,0.0,1,35214,Ed Sheeran,2023-05-29,0.825,0.652,-3183.0,0.08,0.581,0.0,0.931,32.0,1,2017-01-06
51vRumtqbkNW9wrKfESwfu,,0.0,2,5480,"LE SSERAFIM, Nile Rodgers",2023-05-29,0.795,0.875,-4079.0,0.053,0.111,0.0,0.375,20668.999999999,2,2023-05-01
5Eax0qFko2dh7Rl2lYs3bx,185.0,25.0,1,34072,Bad Bunny,2023-05-29,0.801,0.475,-8797.0,0.052,0.141,0.0,0.234,1131.1999999999998,1,2022-05-06
5QO79kh1waicV47BqGRL3g,35.0,419.0,1,3665,The Weeknd,2023-05-29,0.68,0.826,-5487.0,0.031,0.021,0.0,0.644,1809.0,1,2020-03-20
3F5CgOj3wFlRv51JsHbxhe,184.0,30.0,2,55870,"Drake, 21 Savage",2023-05-29,0.529,0.673,-4711.0,0.175,0.0,0.0,0.366,5535.0,2,2022-06-17
6dXiWwFrcGieqnoLYzPNp5,,0.0,1,4478,Mahalini,2023-05-29,0.563,0.431,-6784.0,0.039,0.89,0.0,0.196,0.0,1,2023-02-07
6otePxalBK8AVa20xhZYVQ,,256.0,1,10855,KAROL G,2023-05-29,0.523,0.477,-6786.0,0.392,0.855,0.0,0.57,960.666666667,1,2023-02-24
0B7wvvmu9EISAwZnOpjhNI,,3.0,1,104,Bruno Mars,2023-05-29,0.601,0.271,-8688.0,0.04,0.937,0.0,0.411,13665.0,1,2021-03-16
5gDWsRxpJ2lZAffh5p7K0w,,172.0,3,13272,"The Weeknd, Lana Del Rey",2023-05-29,0.715,0.47,-12638.0,0.077,0.353,0.092,0.426,23930.0,4,2022-07-17
2J2Z1SkXYghSajLibnQHOa,182.0,4.0,1,10700,Sia,2023-05-29,0.468,0.779,-4839.0,0.078,0.112,0.0,0.26,476.5,1,2022-02-14
5RX8T3EoTuXcybAxe6oPAw,,0.0,1,2393,Käärijä,2023-05-29,0.718,0.791,-5572.0,0.045,0.002,0.003,0.743,0.0,1,2023-05-12
70LcF31zb1H0PyJoS1Sx1r,,0.0,1,812,Radiohead,2023-05-29,0.515,0.43,-9935.0,0.037,0.01,0.0,0.104,4121.5,1,2023-05-08
3azJifCSqg9fRij2yKIbWz,152.0,0.0,1,10081,Tory Lanez,2023-05-29,0.645,0.534,-10.8,0.048,0.157,0.0,0.463,1079.0,1,2022-11-21
6RUKPb4LETWmmr3iAEQktW,,10.0,2,67344,"The Chainsmokers, Coldplay",2023-05-29,0.617,0.635,-6769.0,0.032,0.05,0.0,0.446,2227.0,2,2017-02-24
1cKHdTo9u0ZymJdPGSh6nq,,2.0,2,39836,"The Weeknd, Gesaffelstein",2023-05-29,0.323,0.737,-4008.0,0.034,0.142,0.0,0.155,2531.5,2,2022-06-13
3HqcNJdZ2seoGxhn0wVNDK,,256.0,1,7476,KAROL G,2023-05-29,0.87,0.517,-7918.0,0.048,0.576,0.006,0.54,960.666666667,1,2023-02-24
3yfqSUWxFvZELEM4PmlwIR,149.0,353.0,1,3342,Eminem,2023-05-29,0.949,0.661,-4244.0,0.057,0.03,0.0,0.76,14372.0,1,2021-04-14
4P9Q0GojKVXpRTJCaL3kyy,,1622.0,1,7461,Taylor Swift,2023-05-29,0.718,0.467,-9.66,0.04,0.707,0.0,0.396,19865.0,1,2023-03-17
0cqRj7pUJDkTCEsJkx8snD,,0.0,1,444,Taylor Swift,2023-05-29,0.647,0.8,-5384.0,0.165,0.065,0.0,0.942,7177.0,1,2017-06-09
2ksyzVfU0WJoBpu8otr4pz,,0.0,1,10170,INTERWORLD,2023-05-29,0.593,0.641,-12727.0,0.099,0.426,0.901,0.147,0.0,1,2022-11-28
4h4QlmocP3IuwYEj2j14p8,173.0,12.0,2,49422,"Nicky Youre, dazy",2023-05-29,0.768,0.714,-5.11,0.04,0.352,0.0,0.842,28691.0,2,2022-04-25
4woTEX1wYOTGDqNXuavlRC,178.0,0.0,2,19296,"Eminem, Dina Rae",2023-05-29,0.802,0.755,-3138.0,0.056,0.022,0.0,0.58,18658.0,2,2022-09-29
70t7Q6AYG6ZgTYmJWcnkUM,,6.0,1,4229,IVE,2023-05-29,0.683,0.875,-4866.0,0.055,0.012,0.0,0.384,1715.0,1,2023-04-10
1JSTJqkT5qHq8MDJnJbRE1,,53.0,1,463,The Police,2023-05-29,0.82,0.452,-9796.0,0.035,0.543,0.003,0.74,1861.0,1,2019-07-10
0nrRP2bk19rLc0orkWPQk2,,6.0,1,307,Avicii,2023-05-29,0.532,0.783,-5697.0,0.052,0.004,0.001,0.643,48.0,1,2020-10-14
3hxIUxnT27p5WcmjGUXNwx,143.0,0.0,1,6893,Hotel Ugly,2023-05-29,0.485,0.409,-10711.0,0.101,0.325,0.0,0.376,9999.0,1,2022-10-16
1dGr1c8CrMLDpV6mPbImSI,109.0,741.0,1,12968,Taylor Swift,2023-05-29,0.359,0.543,-7582.0,0.092,0.492,0.0,0.453,16311.0,1,2019-08-23
5qaEfEh1AtSdrdrByCP7qR,34.0,99.0,1,316,Imagine Dragons,2023-05-29,0.505,0.71,-3015.0,0.032,0.19,0.0,0.428,14408.5,1,2022-03-14
3xWGA8pa0IKFI7IMPri4P0,178.0,716.0,1,11724,Ed Sheeran,2023-05-29,0.788,0.859,-2724.0,0.086,0.281,0.0,0.822,2382.0,1,2022-10-04
1DxEbt6OSbrkRthk6pjZue,,0.0,3,41724,"LiL CaKe, Migrantes, Nico Valdi",2023-05-29,0.838,0.79,-1602.0,0.108,0.431,0.0,0.962,1078.5,3,2023-01-28
0otRX6Z89qKkHkQ9OqJpKt,,0.0,1,29,James Arthur,2023-05-29,0.338,0.562,-7181.0,0.029,0.039,0.0,0.259,4112.5,1,2023-05-28
3tiJUOfAEqIrLFRQgGgdoY,,0.0,3,13458,"Big One, FMK, Ke Personajes",2023-05-29,0.499,0.519,-8199.0,0.06,0.109,0.0,0.848,1380.999999999,3,2023-04-09
3r8RuvgbX9s7ammBn07D3W,158.0,0.0,1,21159,NewJeans,2023-05-29,0.814,0.641,-5957.0,0.111,0.027,0.0,0.183,3134.0,1,2022-12-19
5uCax9HTNlzGybIStD3vDh,,0.0,1,29455,James Arthur,2023-05-29,0.358,0.557,-7398.0,0.059,0.695,0.0,0.494,0.0,1,2017-01-01
1zi7xx7UVEFkmKfv06H8x0,,80.0,4,9558,"Drake, Wizkid, Kyla",2023-05-29,0.792,0.625,-5609.0,0.054,0.008,0.002,0.37,4622.0,6,2018-07-03
5W4kiM2cUYBJXKRudNyxjW,,631.0,1,1155,Morgan Wallen,2023-05-29,0.732,0.839,-5007.0,0.035,0.265,0.0,0.629,18397.0,1,2023-03-03
3hRV0jL3vUpRrcy398teAU,,0.0,1,74,Lord Huron,2023-05-29,0.544,0.369,-9514.0,0.038,0.969,0.279,0.102,14653.0,1,2021-04-26
3PH1nUysW7ybo3Yu8sqlPN,,90.0,3,2420,"Israel & Rodolffo, Mari Fernandez",2023-05-28,0.625,0.916,-3704.0,0.046,0.309,0.0,0.746,4923.999999995999,4,2023-04-15
51pxwIxDVCbFHW8oyJFQXD,,0.0,1,1157,Simone Mendes,2023-05-28,0.588,0.893,-2743.0,0.087,0.176,0.0,0.626,1230.9999999989998,1,2023-04-21
17js0w8GTkTUFGFM6PYvBd,,16.0,2,2716,"Fuerza Regida, Peso Pluma",2023-05-28,0.758,0.812,-3272.0,0.085,0.188,0.0,0.795,1002.0,2,2023-04-15
3mzbab4H0iZYkHggSEj0UX,,0.0,1,1324,Zé Neto & Cristiano,2023-05-28,0.67,0.668,-6411.0,0.046,0.601,0.0,0.552,1107.999999999,1,2023-03-11
23Lyy7ZXRvzfgH4JtDkKrX,120.0,256.0,1,8758,Grupo Frontera,2023-05-28,0.594,0.527,-9335.0,0.034,0.121,0.0,0.692,426.0,1,2022-12-22
53PpijFATt35Zxfl6LTxoK,,7.0,1,43,Marília Mendonça,2023-05-27,0.743,0.865,-3897.0,0.032,0.449,0.0,0.794,1248.0,1,2023-05-27
53tfEupEzQRtVFOeZvk7xq,182.0,438.0,1,29303,ROSALÍA,2023-05-27,0.914,0.622,-6538.0,0.089,0.146,0.0,0.77,466.0,1,2022-09-09
4NoOME4Dhf4xgxbHDT7VGe,,204.0,2,21958,"KAROL G, Romeo Santos",2023-05-27,0.794,0.807,-3447.0,0.326,0.334,0.0,0.575,1062.666666667,2,2023-02-24
7ef4DlsgrMEH11cDZd32M6,184.0,8.0,2,33690,"Calvin Harris, Dua Lipa",2023-05-27,0.791,0.862,-3.24,0.11,0.037,0.0,0.592,6704.0,2,2018-04-06
1Fuc3pBiPFxAeSJoO8tDh5,,2.0,2,5498,"El Chachito, Junior H",2023-05-27,0.702,0.483,-7.99,0.052,0.366,0.0,0.769,1302.0,2,2023-02-03
0Ymjv0OJeIIPXr6s9wi3iW,,0.0,1,1644,Lil Mabu,2023-05-27,0.795,0.507,-8.06,0.303,0.061,0.0,0.48,19259.333333333,1,2023-05-11
55ZATsjPlTeSTNJOuW90pW,,0.0,2,18740,"Cartel De Santa, La Kelly",2023-05-27,0.928,0.468,-8196.0,0.364,0.328,0.0,0.47,1276.0,2,2023-03-05
0redQHBfejmPUhonR5ppGC,,82.0,4,180,"Guilherme & Benuto, Ana Castela, Adriano Rhod",2023-05-27,0.656,0.842,-3746.0,0.201,0.574,0.0,0.721,6689.999999994,6,2023-04-01
4muwDurKeVOB1WBjTVRWlD,,639.0,2,246,"Lil Durk, 21 Savage",2023-05-27,0.732,0.6,-9057.0,0.241,0.004,0.0,0.436,23806.199999999,2,2023-05-26
1fXnu2HzxbDtoyvFPWG3Bw,,2302.0,2,38,"Lil Durk, Morgan Wallen",2023-05-27,0.756,0.582,-7726.0,0.034,0.059,0.0,0.605,39437.399999998,2,2023-05-26
1DIXPcTDzTj8ZMHt3PDt8p,139.0,34.0,2,13070,"Coolio, L.V.",2023-05-27,0.647,0.514,-10.05,0.059,0.066,0.0,0.386,38482.0,2,2021-11-17
1wtOxkiel43cVs0Yux5Q4h,,0.0,3,16678,"Taylor Swift, Lana Del Rey",2023-05-26,0.663,0.319,-13481.0,0.038,0.69,0.001,0.193,39832.0,4,2022-10-21
6pPWRBubXOBAHnjl5ZIujB,,0.0,1,240,Tina Turner,2023-05-26,0.662,0.737,-9.54,0.03,0.108,0.019,0.744,0.0,1,2023-05-25
6tAKikIvnoWfUeZrfkopLL,,0.0,3,156,"Ski Aggu, Joost, Otto Waalkes",2023-05-26,0.79,0.979,-4637.0,0.117,0.018,0.0,0.898,1830.0,3,2023-05-26
0gWrMbx6pbdH3n3nsLjE55,,191.0,1,990,Post Malone,2023-05-26,0.596,0.651,-4604.0,0.033,0.097,0.0,0.255,19407.199999999,1,2023-05-19
3ErsOxqe2RmXkR65wkygDz,,0.0,1,222,Tina Turner,2023-05-26,0.855,0.48,-8902.0,0.059,0.254,0.0,0.798,0.0,1,2023-05-24
4D7BCuvgdJlYvlX5WlN54t,71.0,80.0,1,8454,Taylor Swift,2023-05-26,0.696,0.396,-10289.0,0.066,0.401,0.0,0.38,9958.0,1,2022-10-21
6KlqjCLNImX7W9zYt2Xa7D,,86.5,1,29,Lil Durk,2023-05-26,0.747,0.565,-8859.0,0.096,0.004,0.0,0.395,19718.699999999,1,2023-05-26
1v7L65Lzy0j0vdpRjJewt1,,481.0,1,2270,Eminem,2023-05-26,0.686,0.735,-4616.0,0.264,0.009,0.001,0.06,18154.0,1,2020-02-10
1qEmFfgcLObUfQm0j1W2CK,185.0,200.0,1,30867,Harry Styles,2023-05-26,0.714,0.728,-4595.0,0.047,0.298,0.0,0.901,3361.0,1,2022-05-20
6HgWWaMu31KdOpEG5l28BG,,58.0,2,4838,"Lil Durk, J. Cole",2023-05-25,0.829,0.436,-8205.0,0.327,0.15,0.0,0.693,38536.666666666,2,2023-05-12
6gJdDnF2TzfA1WPMXuCa3x,,0.0,1,70,Tina Turner,2023-05-25,0.397,0.499,-10972.0,0.069,0.077,0.0,0.367,0.0,1,2023-05-25
50XXRUFNjs85P0MjCZ1c9X,,0.0,1,58,Tina Turner,2023-05-25,0.69,0.674,-5866.0,0.047,0.2,0.006,0.714,0.0,1,2023-05-25
6unndO70DvZfnXYcYQMyQJ,,124.0,1,2238,Labrinth,2023-05-25,0.436,0.409,-4438.0,0.053,0.499,0.0,0.363,3745.5,1,2023-04-28
0z3Voyxi0FH0SQBc7c4wri,,0.0,1,3,Eros Ramazzotti,2023-05-25,0.622,0.626,-8822.0,0.028,0.054,0.0,0.49,367.0,1,2023-05-25
14LdhxElpZS0rKVV4nxtdA,,0.0,1,1290,Alessandra,2023-05-24,0.563,0.908,-4.25,0.087,0.07,0.0,0.171,0.0,1,2023-05-13
60a0Rd6pjrkxjPbaKzXjfq,67.0,0.0,1,4070,Linkin Park,2023-05-24,0.556,0.864,-5.87,0.058,0.01,0.0,0.4,8240.0,1,2017-07-20
086myS9r57YsLbJpU0TgK9,153.0,507.0,1,6049,Arctic Monkeys,2023-05-24,0.691,0.631,-6478.0,0.037,0.048,0.0,0.8,2602.0,1,2022-10-08
3xKsf9qdS1CyvXSMEid6g8,,0.0,1,714,Frank Ocean,2023-05-24,0.545,0.545,-7362.0,0.107,0.667,0.0,0.549,21333.0,1,2023-04-12
3gdPwk2wyOXNRnTA1KXnEr,,28.0,1,138,Lewis Capaldi,2023-05-24,0.676,0.461,-3.59,0.03,0.555,0.0,0.466,4028.5,1,2023-05-19
21jGcNKet2qwijlDFuPiPb,,3409.0,1,34907,Post Malone,2023-05-24,0.695,0.762,-3497.0,0.04,0.192,0.002,0.553,20033.0,1,2019-09-16
3ktTWpYdXrYApH54cBo4Ap,,28.0,2,4194,"Matuê, Rich The Kid",2023-05-23,0.771,0.577,-6944.0,0.046,0.393,0.0,0.691,20668.999999999,2,2023-05-01
1oFAF1hdPOickyHgbuRjyX,184.0,284.0,2,34420,"The Weeknd, Ariana Grande",2023-05-23,0.65,0.825,-4645.0,0.033,0.022,0.0,0.593,16038.5,2,2022-03-21
4IJsVXbSeGPUrgwpVoHmlg,,44.0,1,1180,BTS,2023-05-22,0.665,0.848,-3619.0,0.071,0.0,0.0,0.687,2538.0,1,2023-05-12
2LawezPeJhN4AWuSB0GtAU,,0.0,1,63,Creedence Clearwater Revival,2023-05-21,0.741,0.697,-7028.0,0.028,0.066,0.0,0.774,19407.199999999,1,2023-05-19
3B228N0GxfUCwPyfNcJxps,,0.0,1,1170,sped up 8282,2023-05-21,0.737,0.725,-7989.0,0.041,0.417,0.001,0.746,150.0,1,2023-04-29
4SqWKzw0CbA05TGszDgMlc,183.0,138.0,1,29408,The Walters,2023-05-21,0.575,0.648,-4891.0,0.036,0.583,0.0,0.466,15713.0,1,2021-10-21
7gRFDGEzF9UkBV233yv2dc,168.0,192.0,1,19728,BLACKPINK,2023-05-21,0.818,0.69,-5119.0,0.045,0.003,0.0,0.688,4355.0,1,2022-09-16
2K9kZpwD2CzTa6iiSYYOoO,,17.0,1,12394,Marília Mendonça,2023-05-21,0.743,0.865,-3897.0,0.032,0.449,0.0,0.794,978.999999999,1,2022-12-30
5mg3VB3Qh7jcR5kAAC4DSV,,174.0,1,2399,FIFTY FIFTY,2023-05-21,0.774,0.66,-8.2,0.033,0.662,0.0,0.961,2126.0,1,2023-04-02
6X5WZbJzXtk6aO03HlxuZ9,,95.666666666,2,56,"Eslabon Armado, Luis R Conriquez",2023-05-20,0.698,0.664,-4027.0,0.041,0.302,0.0,0.747,20272.866666665,2,2023-05-20
4WiQA1AGWHFvaxBU6bHghs,,341.0,1,13779,Quevedo,2023-05-20,0.751,0.761,-4113.0,0.15,0.251,0.0,0.553,724.5,1,2023-01-20
3IMuuBcKSeFqQSlF2XluA1,,0.0,1,200,Natanael Cano,2023-05-20,0.718,0.726,-5.91,0.04,0.089,0.0,0.925,781.666666666,1,2023-05-12
4k7CNPArKLf4QuvGfMeHDk,,1.0,1,375,Chencho Corleone,2023-05-19,0.781,0.774,-4477.0,0.187,0.133,0.0,0.762,1399.666666668,1,2023-05-12
2f5WkystuejnBzgV18GTGa,,191.0,1,35,Lana Del Rey,2023-05-19,0.499,0.448,-9961.0,0.029,0.856,0.054,0.183,19407.199999999,1,2023-05-19
46HNZY1i7O6jwTA7Slo2PI,183.0,1614.0,2,65668,"Coldplay, BTS",2023-05-19,0.573,0.711,-6268.0,0.041,0.011,0.0,0.47,3680.0,2,2021-10-15
0WoVfPjxsf9MTvPt9ptqeE,,132.0,1,2701,NLE Choppa,2023-05-19,0.938,0.606,-6396.0,0.419,0.117,0.0,0.706,21270.0,1,2023-04-14
0fea68AdmYNygeTGI4RC18,,120.0,2,62260,"J Balvin, Bad Bunny",2023-05-19,0.754,0.646,-5795.0,0.317,0.152,0.0,0.429,1135.0,2,2019-06-28
1XUXrNFoi9ixlH3fn8MRXQ,,0.0,5,890,"Kodak Black, NLE Choppa, Jimin, JVKE, Muni Long",2023-05-18,0.715,0.681,-4.25,0.113,0.129,0.0,0.277,79475.333333332,5,2023-05-18
4bjN59DRXFRxBE1g5ne6B1,,56.0,1,3531,Agust D,2023-05-18,0.697,0.837,-2651.0,0.304,0.313,0.0,0.831,1780.0,1,2023-04-21
0QHEIqNKsMoOY5urbzN48u,183.0,0.0,1,27909,Meghan Trainor,2023-05-18,0.838,0.525,-3562.0,0.067,0.345,0.0,0.884,10732.0,1,2022-10-23
5qyjy0xfsHNzWxvXkHVB85,,0.0,5,55,"Jimin, JVKE, Kodak Black, NLE Choppa, Muni Long",2023-05-18,0.782,0.533,-7677.0,0.263,0.369,0.0,0.215,79475.333333332,5,2023-05-18
0FA4wrjDJvJTTU8AepZTup,,0.0,4,25932,"Lil Uzi Vert, sped up nightcore, ARIZONATEARS",2023-05-18,0.686,0.897,-7.18,0.039,0.01,0.103,0.355,73730.0,6,2023-02-13
59hBR0BCtJsfIbV9VzCVAp,,0.0,1,5373,Jimin,2023-05-18,0.585,0.815,-4165.0,0.057,0.115,0.0,0.564,1808.0,1,2023-03-17
09mEdoA6zrmBPgTEN5qXmN,15.0,0.0,1,322,The Weeknd,2023-05-18,0.461,0.593,-4954.0,0.036,0.17,0.0,0.175,1447.0,1,2019-11-27
3dYD57lRAUcMHufyqn9GcI,104.0,0.0,1,4060,Hozier,2023-05-18,0.566,0.664,-5303.0,0.046,0.634,0.0,0.437,117.0,1,2020-09-03
0ZxhtATQ0a6EvQNZ0z6NKV,,148.0,2,3570,"Ice Spice, Nicki Minaj",2023-05-18,0.898,0.676,-5196.0,0.187,0.14,0.0,0.742,21716.5,2,2023-04-14
3AOf6YEpxQ894FmrwI9k96,,0.0,1,1912,SEVENTEEN,2023-05-17,0.771,0.88,-4091.0,0.086,0.162,0.0,0.347,2471.0,1,2023-04-24
0WFryfbNKPXVtVQlz5dZ8H,,32.0,1,299,Billie Eilish,2023-05-16,0.516,0.254,-16027.0,0.059,0.816,0.855,0.304,19259.333333333,1,2023-05-11
6dUregFbvUNqHP5nphqesK,,0.0,1,166,Noa Kirel,2023-05-15,0.681,0.868,-5499.0,0.095,0.022,0.0,0.282,13.0,1,2023-05-14
1VsHc0qIeyjYOyvN5HIEQG,,0.0,3,3861,"Anuel AA, DJ Luian, Mambo Kingz",2023-05-15,0.624,0.655,-4177.0,0.055,0.18,0.0,0.565,5194.999999970999,3,2023-05-05
3EaJDYHA0KnX88JvDhL9oa,152.0,321.0,1,10259,Steve Lacy,2023-05-15,0.603,0.784,-4023.0,0.062,0.446,0.0,0.769,9382.0,1,2022-10-11
0SCMVUZ21uYYB8cc0ScfbV,,169.0,3,2496,"Israel & Rodolffo, Ana Castela",2023-05-14,0.654,0.948,-3672.0,0.055,0.3,0.0,0.706,4567.999999996,4,2023-03-03
4LreWoO3cpgiIfrRwbOUSF,,0.0,2,642,"Peso Pluma, Jasiel Nuñez",2023-05-14,0.702,0.68,-5451.0,0.037,0.24,0.0,0.86,1008.0,2,2023-04-25
4eI0ncpnZuv4A3ssTJRSDY,,122.0,1,8,Marco Mengoni,2023-05-14,0.635,0.541,-6157.0,0.031,0.4,0.0,0.133,404.5,1,2023-05-14
0u8rZGtXJrLtiSe34FPjGG,,58.0,1,5045,Jimin,2023-05-14,0.623,0.755,-5386.0,0.042,0.003,0.0,0.32,1908.0,1,2023-03-24
0pliiCOWPN0IId8sXAqNJr,,287.0,2,44,"Grupo Marca Registrada, Grupo Frontera",2023-05-13,0.571,0.584,-5.38,0.05,0.074,0.0,0.783,1563.333333332,2,2023-05-13
5jt25aFjW2kNoBqaEVaz5W,173.0,0.0,2,27478,"Mora, Feid",2023-05-13,0.757,0.789,-3.46,0.058,0.307,0.0,0.464,1255.0,2,2022-07-05
54ELExv56KCAB4UP9cOCzC,135.0,390.0,2,30428,"Ñengo Flow, Bad Bunny",2023-05-13,0.892,0.662,-3894.0,0.162,0.169,0.0,0.607,2658.3333333140004,2,2022-12-23
4aJzxp3gimtAdgJn3DL776,,804.0,2,750,"Jhayco, Quevedo",2023-05-12,0.796,0.701,-3599.0,0.045,0.215,0.0,0.325,2938.666666657,2,2023-04-28
4VMRsbfZzd3SfQtaJ1Wpwi,,498.0,2,5758,"The Weeknd, Future",2023-05-12,0.6,0.567,-7269.0,0.033,0.006,0.0,0.095,22502.5,2,2023-04-21
6ZZf5a8oiInHDkBe9zXfLP,,491.0,1,831,Ed Sheeran,2023-05-12,0.5,0.757,-6542.0,0.052,0.099,0.0,0.443,3995.5,1,2023-05-05
3WMj8moIAXJhHsyLaqIIHI,,0.0,1,14652,Zach Bryan,2023-05-11,0.369,0.192,-12151.0,0.04,0.555,0.0,0.148,10410.0,1,2022-09-06
0kzN7YAMSbmlHOvxlbQW9y,,580.0,2,2956,"Grupo Marca Registrada, Grupo Frontera",2023-05-11,0.57,0.589,-5378.0,0.049,0.075,0.0,0.796,1318.0,2,2023-02-16
