id,nationality_points,nationality_songs_counted,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,song_count,artists_points,artists_songs_counted
7AzlLxHn24DxjgQX73F9fU,2001763.0,24324.0,0.652,0.631,-5718.0,0.089,0.524,0.001,0.35,109,15409.0,119.0
4pUCKHjJ4Ijewc37rRrvHn,11574.0,236.0,0.738,0.861,-4141.0,0.237,0.32,0.002,0.58,136,10471.0,181.0
2qxmye6gAegTMjLKEBoR3d,2066384.0,24053.0,0.652,0.557,-5714.0,0.032,0.74,0.0,0.483,182,452.0,16.0
5CqkgDH8QZjSqqI3HmYxDD,39714.0,794.0,0.885,0.578,-7416.0,0.078,0.074,0.09,0.388,35,0.0,0.0
7fsNNSLGG8Wi0nFbufCU6L,1943364.0,22623.0,0.789,0.419,-9874.0,0.157,0.249,0.026,0.542,3,0.0,0.0
2WOJ7D52Ng3myrKlEf4Azj,41969.0,800.0,0.884,0.451,-8969.0,0.393,0.073,0.006,0.311,8,1322.0,23.0
3yZCjDTxzZxx1kll1sRjGc,41254.0,794.0,0.788,0.491,-9884.0,0.109,0.386,0.001,0.271,8,1315.0,27.0
04YutdH0j1INpsva3gOipt,1946079.0,22734.0,0.878,0.626,-6945.0,0.048,0.19,0.001,0.427,1,33986.0,848.0
5NyS3oxTlos3Agl2YtZwrC,1946079.0,22734.0,0.732,0.716,-6968.0,0.056,0.03,0.001,0.666,1,129657.0,1896.0
7jnaow1bGpKO2VkgtYE8Vv,3841.0,137.0,0.841,0.485,-12808.0,0.1,0.124,0.0,0.725,1,0.0,0.0
2g1ukx0VolwI31t8z5vprw,1945215.0,22754.0,0.88,0.63,-6945.0,0.047,0.194,0.001,0.447,2,33764.0,848.0
6cy3ki60hLwimwIje7tALf,2018971.0,22090.0,0.721,0.716,-7037.0,0.066,0.033,0.001,0.667,184,67046.0,1302.0
14wf185UxfNbSy8dwt4r4q,1959606.0,23878.0,0.894,0.635,-6929.0,0.047,0.193,0.001,0.428,60,42239.0,938.0
57zQSScHq19ztrMnjWCPBI,13586.0,502.0,0.962,0.787,1509.0,0.055,0.666,0.0,0.968,14,0.0,0.0
0rqY8g1Y1zaA4YwU6vhBQg,40983.0,801.0,0.534,0.565,-7536.0,0.295,0.067,0.004,0.496,8,3327.0,55.0
4aOOExMBUyxKnEYb39SrTg,1942820.0,22958.0,0.509,0.542,-8027.0,0.442,0.019,0.006,0.151,5,28801.0,552.0
665AK0ovB11McZRwfa852G,9242.0,133.0,0.653,0.945,-2634.0,0.096,0.006,0.915,0.325,51,0.0,0.0
41A89rj3GoMG6ktN37L7PG,1923038.0,22898.0,0.723,0.88,-4287.0,0.038,0.003,0.018,0.323,8,21693.0,259.0
6BXyD6UUPizpRpA7iOi99r,41260.0,794.0,0.786,0.666,-5266.0,0.536,0.167,0.0,0.737,8,1053.0,14.0
10vS4ZLi4XWlIsNXSQXgqh,1942820.0,22958.0,0.68,0.501,-7.31,0.486,0.024,0.0,0.392,1,0.0,0.0
2P3wDebxuSCf415hQq9O0L,40983.0,801.0,0.868,0.663,-9239.0,0.265,0.027,0.002,0.389,1,142.0,4.0
4zTPYAf5scZdp0LnwPPeWK,1928034.0,23176.0,0.876,0.479,-6687.0,0.44,0.703,0.0,0.776,23,0.0,0.0
5h8ve1B7Gr3k4W0WXAgLxE,1940814.0,22975.0,0.85,0.66,-6323.0,0.193,0.386,0.002,0.926,1,150.0,1.0
0oQc0F6KUE7QY7k5TU6bic,1923038.0,22898.0,0.184,0.297,-14534.0,0.036,0.473,0.893,0.113,5,21693.0,259.0
0XRbYXQUymj9SJkrr8YK5B,1938962.0,22979.0,0.598,0.732,-7013.0,0.425,0.144,0.0,0.595,1,0.0,0.0
1sYRkVKdT2ize1HSDCwbEF,1938962.0,22979.0,0.853,0.529,-9692.0,0.22,0.288,0.012,0.934,1,0.0,0.0
3CGZ7wfk4skmuyQgua1C1K,1923038.0,22898.0,0.231,0.457,-10773.0,0.032,0.013,0.875,0.059,4,21693.0,259.0
6NfC2FKfsfzuLIF4lThw0A,426845.0,8993.0,0.732,0.807,-3424.0,0.116,0.445,0.002,0.724,3,189704.0,2845.0
0BwO44CBPFWxAIO5ZbPf3N,40386.0,797.0,0.795,0.607,-9.04,0.23,0.128,0.19,0.25,9,306.0,6.0
01I9AEz658sQnQzCL3K3QG,41260.0,794.0,0.73,0.777,-6375.0,0.29,0.046,0.001,0.578,1,477.0,8.0
62hpoPrA3rtfeX1aWONig5,1923038.0,22898.0,0.667,0.489,-8772.0,0.422,0.197,0.0,0.392,1,4026.0,53.0
0y7Ao3CVJsyKFmqdjutiIF,411055.0,3742.0,0.89,0.455,-9.0,0.255,0.022,0.006,0.313,7,3022.0,49.0
3US6RbELvvrPw3DcvtJmis,40386.0,797.0,0.485,0.793,-3836.0,0.426,0.251,0.0,0.371,5,1479.0,24.0
5id3Rqn7SPj1LX4FfY4nGz,70354.0,874.0,0.521,0.877,-5444.0,0.068,0.013,0.081,0.199,3,924.0,13.0
3SGgeDQ3cAuNSFb03PjXtv,411055.0,3742.0,0.883,0.631,-8925.0,0.27,0.028,0.007,0.378,1,3022.0,49.0
5Ncjypx5upZS5ZZTaqUzIf,39483.0,476.0,0.478,0.574,-8886.0,0.061,0.0,0.007,0.187,1,0.0,0.0
0JZUiKHoEDpsLvXfeqbZxV,411055.0,3742.0,0.869,0.568,-7631.0,0.104,0.076,0.003,0.394,1,3022.0,49.0
7LRmDx4pMTQuOBBwRT1MCT,417758.0,3803.0,0.963,0.449,-8701.0,0.323,0.185,0.006,0.337,3,0.0,0.0
58wyJLv6yH1La9NIZPl3ne,10563.0,288.0,0.522,0.128,-18717.0,0.036,0.894,0.026,0.124,137,126.0,20.0
6PHbWsTTlmQKF9i9VC1KFv,1925840.0,23135.0,0.595,0.534,-8747.0,0.318,0.011,0.002,0.134,2,23812.0,157.0
4SIB2yxKoFOrbkjA4zfQbB,1925840.0,23135.0,0.597,0.477,-9638.0,0.642,0.137,0.0,0.512,1,1806.0,59.0
4Qd0pa3JO76UEwhos9JmN0,1925840.0,23135.0,0.79,0.566,-8.33,0.437,0.106,0.0,0.586,1,23812.0,157.0
1zaDh3qaGSeSmulNyWlUxm,404731.0,8384.0,0.869,0.727,-7397.0,0.123,0.059,0.01,0.92,6,138675.0,1770.0
2DhNdoHxavs7Qtf5MnhZD0,404731.0,8384.0,0.779,0.764,-8217.0,0.094,0.221,0.001,0.675,5,138675.0,1770.0
5yY9lUy8nbvjM1Uyo1Uqoc,2010387.0,23801.0,0.676,0.609,-5831.0,0.481,0.071,0.0,0.508,126,60.0,2.0
2l8nEO0vsTRCRnGqQty6qx,1928034.0,23176.0,0.931,0.387,-9127.0,0.412,0.088,0.0,0.376,2,18168.0,192.0
73SpzrcaHk0RQPFP73vqVR,2067903.0,24650.0,0.38,0.219,-13273.0,0.036,0.917,0.01,0.052,88,131851.0,1277.0
6lU4BQWZomCWRfKSowfezE,40252.0,841.0,0.814,0.459,-10859.0,0.282,0.351,0.017,0.211,15,415.0,11.0
49i5Qn3zXsMBPsSOmYAFut,417456.0,3801.0,0.747,0.863,-6885.0,0.072,0.033,0.009,0.627,1,7455.0,106.0
5nexAvWNhwg51EavnDgViy,1931078.0,23259.0,0.653,0.453,-5395.0,0.035,0.307,0.001,0.041,1,838.0,16.0
4QnC1bIaMSfDQvF4XDhV5M,1964849.0,23957.0,0.811,0.512,-6381.0,0.17,0.218,0.026,0.346,27,55010.0,417.0
0YkUwXxnTkeJBvt5upeEtP,299841.0,2736.0,0.787,0.477,-7837.0,0.199,0.768,0.0,0.476,5,22000.0,289.0
2hfoyc7ve6xM4ZEiNIiU1B,3752.0,95.0,0.482,0.631,-6917.0,0.099,0.696,0.024,0.074,20,3752.0,95.0
5TCBWmEBrin7etRa4Lswr1,299841.0,2736.0,0.41,0.82,-6808.0,0.533,0.252,0.0,0.526,5,22000.0,289.0
5Xhqh4lwJPtMUTsdBztN1a,144915.0,2761.0,0.775,0.696,-5184.0,0.068,0.056,0.002,0.775,109,24392.0,779.0
18O00Y7yrkJ0pRXm1n21Og,1937737.0,23429.0,0.679,0.408,-9754.0,0.088,0.133,0.005,0.151,1,46262.0,518.0
0ROE31C8Wu4neZoR9stM9e,1954661.0,23750.0,0.859,0.477,-6116.0,0.428,0.004,0.0,0.153,3,52332.0,526.0
5pXy29xzxR3aTB0SYRI590,137085.0,2313.0,0.872,0.692,-5376.0,0.187,0.03,0.008,0.693,38,94624.0,1632.0
3eJMSq78dDaFb7VvhNFnq6,152601.0,2366.0,0.565,0.39,-4959.0,0.056,0.817,0.0,0.708,2,6529.0,129.0
3iEqGBZ2wcpVzhiAcwXVC6,421263.0,3829.0,0.651,0.806,-4842.0,0.031,0.004,0.005,0.386,2,160.0,3.0
1n4vgMWmmNlXrvyxQFhUEl,421263.0,3829.0,0.639,0.63,-6.1,0.033,0.015,0.037,0.218,1,160.0,3.0
5RrrQhJKKKMJt3wB5n2N3t,421263.0,3829.0,0.679,0.697,-5369.0,0.045,0.015,0.012,0.776,1,0.0,0.0
5gNOINI5dXZVom2b36LMOd,1959623.0,23886.0,0.915,0.612,-4535.0,0.407,0.094,0.0,0.758,7,53121.0,598.0
4h8VwCb1MTGoLKueQ1WgbD,63449.0,788.0,0.532,0.783,-5697.0,0.052,0.004,0.001,0.643,78,40074.0,439.0
6CcJMwBtXByIz4zQLzFkKc,2091427.0,24739.0,0.421,0.131,-18435.0,0.038,0.952,0.005,0.12,163,94329.0,913.0
6I2jabBRzwhiYHsSTqnrRC,43160.0,900.0,0.527,0.836,-4848.0,0.463,0.434,0.0,0.496,1,2624.0,78.0
2ZTYlnhhV1UAReg7wIGolx,395443.0,3732.0,0.483,0.361,-7889.0,0.074,0.832,0.0,0.307,63,53370.0,495.0
0dy5NFDnx5fuZvE8ZXEX35,44591.0,952.0,0.839,0.594,-9087.0,0.139,0.249,0.026,0.58,5,18.0,1.0
5ruzrDWcT0vuJIOMW7gMnW,1965394.0,23964.0,0.593,0.749,-5.67,0.048,0.011,0.106,0.649,2,0.0,0.0
55N8cxpE1QDoeaaNqUnoZ2,1965394.0,23964.0,0.374,0.922,-3.4,0.056,0.014,0.204,0.393,1,0.0,0.0
5EBtY2shIV1vmY4bnvvV6T,1965394.0,23964.0,0.811,0.512,-6.38,0.173,0.216,0.027,0.336,1,54733.0,415.0
6IRzBP4gVoV4D2zHmocoWy,1965394.0,23964.0,0.617,0.78,-4466.0,0.038,0.014,0.011,0.326,1,0.0,0.0
2t0wwvR15fc3K1ey8OiOaN,1965394.0,23964.0,0.538,0.679,-4297.0,0.033,0.191,0.002,0.089,1,0.0,0.0
62ljuuXo0zrcrtJnnOhfxT,1974537.0,24066.0,0.444,0.152,-12.87,0.047,0.953,0.0,0.227,2,900.0,11.0
3M8FzayQWtkvOhqMn2V4T2,1974537.0,24066.0,0.619,0.22,-13843.0,0.067,0.782,0.0,0.426,2,0.0,0.0
0bRXwKfigvpKZUurwqAlEh,1974537.0,24066.0,0.692,0.651,-8267.0,0.032,0.292,0.002,0.706,2,0.0,0.0
72794Eag03xdy7TO0KNuid,1974537.0,24066.0,0.35,0.12,-11104.0,0.039,0.982,0.0,0.121,1,900.0,11.0
3tk5DaXxxUoV7b5nOdCDBv,415421.0,3772.0,0.541,0.287,-15897.0,0.035,0.878,0.008,0.581,1,139.0,2.0
6b5P51m8xx2XA6U7sdNZ5E,221665.0,2013.0,0.218,0.652,-7953.0,0.064,0.033,0.111,0.06,14,42096.0,265.0
3orEOtd8CPL8GFlpRpKuoE,221665.0,2013.0,0.375,0.605,-7268.0,0.073,0.612,0.045,0.128,14,42096.0,265.0
1sOW4PuG5X3Ie3EXUhAopJ,221665.0,2013.0,0.404,0.524,-8996.0,0.059,0.046,0.003,0.168,13,42096.0,265.0
2wDAD2hRCw8qanm6UjdLpx,247728.0,2228.0,0.604,0.26,-10498.0,0.037,0.841,0.0,0.317,1,63135.0,408.0
14mgSrrQRN8K9HaVHhKjze,247728.0,2228.0,0.524,0.577,-9313.0,0.036,0.003,0.044,0.04,1,63135.0,408.0
3LnJM1B5Mjgx5LfT9plXUU,241363.0,2161.0,0.866,0.53,-6347.0,0.05,0.517,0.002,0.203,2,24600.0,314.0
7aGpxzqEndzz82BfUiPOu8,241363.0,2161.0,0.612,0.304,-9.77,0.033,0.754,0.008,0.308,1,2151.0,21.0
14P8s5aiDr32gcQ5ESaYBO,49675.0,1060.0,0.82,0.693,-6808.0,0.1,0.071,0.037,0.575,1,0.0,0.0
0l4CWlipuaIS4vzsNNWC4V,241363.0,2161.0,0.38,0.274,-13106.0,0.169,0.854,0.001,0.27,1,2151.0,21.0
46Mk1NVIpCcRIAXY92mWAW,241363.0,2161.0,0.74,0.465,-8.27,0.041,0.304,0.004,0.276,1,2151.0,21.0
1KKooKZBpTAPVFjGvStjsa,49675.0,1060.0,0.771,0.627,-7185.0,0.161,0.397,0.004,0.679,1,479.0,9.0
3LgB6VOPYNZ6ADmCi0p8nt,1979298.0,24121.0,0.773,0.664,-7443.0,0.146,0.06,0.109,0.37,1,0.0,0.0
2hsA9YWuF3C9Gosi4dpjJN,137085.0,2313.0,0.795,0.911,-2228.0,0.088,0.016,0.206,0.8,7,94624.0,1632.0
5px6upUHM3fhOP621Edp4V,398343.0,3840.0,0.647,0.844,-3756.0,0.046,0.014,0.001,0.746,55,18177.0,117.0
2BcnxwxBuar5wjCaLqm5N3,221665.0,2013.0,0.245,0.394,-9887.0,0.037,0.423,0.0,0.148,7,42096.0,265.0
4MdcsdRj7i8eBm0qFjO4L4,2051974.0,24706.0,0.71,0.808,-6703.0,0.043,0.44,0.001,0.392,27,47692.0,334.0
4z2JaAVPemYJhFKm7e32RA,2000516.0,24314.0,0.907,0.332,-9828.0,0.084,0.326,0.017,0.277,10,0.0,0.0
3HTbI3yUJQw3fP0Po8qLcD,137085.0,2313.0,0.828,0.738,-4295.0,0.052,0.038,0.473,0.818,5,94624.0,1632.0
07FOCFJhMmCVQDyWX1d3gR,1989639.0,24221.0,0.715,0.649,-11294.0,0.109,0.036,0.02,0.478,2,0.0,0.0
2Aq78kKI9yuloJQkcbhQbU,1989639.0,24221.0,0.621,0.538,-9307.0,0.04,0.012,0.019,0.311,2,0.0,0.0
4Ksj9mKfsYC5b8v8Ey3c8I,1989639.0,24221.0,0.174,0.047,-18458.0,0.05,0.672,0.196,0.034,1,0.0,0.0
5KqldkCunQ2rWxruMEtGh0,1992199.0,24247.0,0.671,0.501,-13119.0,0.059,0.342,0.0,0.86,2,0.0,0.0
4ejyZ4uJEXUURcgKp1kP8v,192160.0,1756.0,0.663,0.567,-5941.0,0.031,0.094,0.01,0.139,30,28631.0,169.0
2rc7BkzO8qepMFAxHtOrXc,145170.0,2706.0,0.87,0.706,-5395.0,0.126,0.025,0.006,0.593,121,77470.0,1416.0
5HEtuK03ygUzqca6yfgOYZ,23313.0,515.0,0.487,0.398,-9901.0,0.07,0.835,0.0,0.905,11,19.0,1.0
23jEeXRyrjFbfs2Q8tBwdI,400221.0,3660.0,0.661,0.873,-3333.0,0.048,0.029,0.002,0.687,1,35337.0,203.0
4SSnFejRGlZikf02HLewEF,2091427.0,24739.0,0.905,0.389,-14505.0,0.332,0.74,0.162,0.196,185,94329.0,913.0
7IxGslFZA5QhgXbUsDmcjf,56486.0,1142.0,0.826,0.368,-12761.0,0.133,0.516,0.025,0.158,3,262.0,12.0
6vxU64pcIuQ38O015Zy4qj,2011001.0,24355.0,0.929,0.563,-7428.0,0.49,0.001,0.0,0.353,11,10995.0,93.0
1jDbQz6tr52WgScCTXMnaN,2011001.0,24355.0,0.741,0.599,-6672.0,0.419,0.01,0.0,0.276,8,10995.0,93.0
5cHPAqi6V5JPMy0vqS4lK6,2001763.0,24324.0,0.927,0.497,-9062.0,0.426,0.301,0.0,0.675,1,0.0,0.0
6YAxCn4juTWn5hWl2hzHGw,2011001.0,24355.0,0.842,0.556,-6793.0,0.442,0.159,0.0,0.306,7,10995.0,93.0
3VyjsVV24RmBIbWJAeUJNu,1988375.0,22568.0,0.651,0.631,-5717.0,0.09,0.519,0.001,0.35,103,0.0,0.0
5awaEIMiJboRO7ycF6UOot,2007501.0,24338.0,0.904,0.492,-9657.0,0.155,0.001,0.364,0.257,2,15258.0,184.0
4D4tA2ara3ihoOvjupr8cG,59376.0,1183.0,0.789,0.77,-4631.0,0.272,0.032,0.012,0.441,1,454.0,8.0
4iiWcajF1fEUpwcUewc464,2064631.0,24679.0,0.81,0.566,-8.33,0.433,0.107,0.0,0.582,16,7901.0,45.0
7ygVaACDENw4PgLbN1awFE,63206.0,1234.0,0.789,0.509,-8766.0,0.291,0.768,0.0,0.418,8,17636.0,225.0
033if6Adj8fwBYsQzHOfQ8,62308.0,1219.0,0.701,0.714,-5906.0,0.524,0.289,0.0,0.604,2,5781.0,156.0
1G2CAJeP7rCwOZjlSJ0Zw3,2035439.0,22164.0,0.795,0.885,-4129.0,0.072,0.037,0.008,0.46,159,264.0,25.0
2b7rt5gCEy2p2zTp656s4U,2051974.0,24706.0,0.582,0.488,-8208.0,0.455,0.002,0.0,0.309,1,13667.0,162.0
6IRdLKIyS4p7XNiP8r6rsx,2091427.0,24739.0,0.726,0.444,-8922.0,0.372,0.283,0.143,0.569,109,94329.0,913.0
6XXYdF6pJR1K3wKvuxmu7n,2064288.0,24707.0,0.71,0.808,-6703.0,0.043,0.44,0.001,0.392,7,44822.0,313.0
2Nib4r0saYQf2pUV4RFDhl,18303.0,248.0,0.385,0.798,-6439.0,0.483,0.115,0.0,0.141,6,11766.0,157.0
2qG5sZ7Si6sdK74qLxedYM,43689.0,732.0,0.882,0.689,-4027.0,0.124,0.39,0.003,0.746,185,34217.0,701.0
6KUE0HSSudAp9AOycaF6SH,12418.0,245.0,0.638,0.703,-7874.0,0.444,0.01,0.0,0.261,16,0.0,0.0
2o9LAypwGH4ctV0i9boo6d,181448.0,1665.0,0.648,0.681,-8389.0,0.038,0.263,0.008,0.767,8,14812.0,105.0
7Ek9e3eIuktIFjpDRQfmHE,65828.0,1252.0,0.677,0.633,-7353.0,0.047,0.111,0.179,0.404,8,22.0,2.0
5Py8zRKGkZvgHniVVtvNCN,181448.0,1665.0,0.566,0.438,-7564.0,0.037,0.809,0.0,0.692,7,14812.0,105.0
1DWZUa5Mzf2BwzpHtgbHPY,2023324.0,24039.0,0.794,0.32,-12.92,0.173,0.853,0.134,0.241,34,1276.0,7.0
3XF5xLJHOQQRbWya6hBp7d,2091427.0,24739.0,0.678,0.533,-10485.0,0.186,0.462,0.219,0.323,143,94329.0,913.0
5ozqshq2dtU7SYCpCBu0NE,74894.0,764.0,0.602,0.88,-5414.0,0.035,0.057,0.46,0.493,3,1126.0,48.0
1KcOU0q9AMXV9xi4tSzzCc,74894.0,764.0,0.367,0.613,-5646.0,0.03,0.051,0.002,0.097,2,1126.0,48.0
7BlBVFwvbWvcwNcUarQmjk,83634.0,1875.0,0.78,0.759,-3292.0,0.225,0.462,0.001,0.579,183,58016.0,1017.0
6RZmhpvukfyeSURhf4kZ0d,74894.0,764.0,0.731,0.664,-5474.0,0.03,0.003,0.35,0.661,1,1126.0,48.0
666PdikRnUzdvjT9p5wWND,74894.0,764.0,0.616,0.804,-5568.0,0.043,0.012,0.1,0.627,1,1126.0,48.0
38YP1STiBe3AZevFFJILf4,66634.0,1242.0,0.6,0.525,-6585.0,0.423,0.393,0.0,0.436,6,2898.0,85.0
2gwkD6igEhQbDQegRCcdoB,2099547.0,24576.0,0.876,0.662,-6482.0,0.426,0.061,0.0,0.844,184,0.0,0.0
75dLEqanQTupF3dtP9exT5,2063216.0,24548.0,0.911,0.637,-8381.0,0.447,0.041,0.0,0.66,7,8401.0,91.0
1ToprX3cpBiXoAe5eNSk74,2010387.0,23801.0,0.701,0.396,-10182.0,0.119,0.112,0.021,0.115,32,62841.0,658.0
0qaWEvPkts34WF68r8Dzx9,371245.0,4279.0,0.737,0.828,-4711.0,0.04,0.015,0.001,0.517,69,0.0,0.0
18ssFhD04lWo1RzpcohnrG,2046308.0,24289.0,0.557,0.387,-6338.0,0.037,0.876,0.0,0.317,12,0.0,0.0
073ILU1C3APNRGF66VhtyA,29139.0,309.0,0.74,0.498,-6684.0,0.046,0.017,0.003,0.652,60,45736.0,477.0
5f9JYuHSIHjp6rggue13RS,2053063.0,24370.0,0.466,0.608,-4.8,0.45,0.074,0.0,0.41,2,0.0,0.0
2hwOoMtWPtTSSn6WHV7Vp5,2023324.0,24039.0,0.742,0.553,-8.98,0.419,0.389,0.0,0.508,15,1276.0,7.0
7K8vPC3GPWafq2zXHuUGXz,2053063.0,24370.0,0.711,0.639,-5338.0,0.431,0.335,0.0,0.961,1,0.0,0.0
5HqRQwSAPAgJBQ3bhtpUTg,2053063.0,24370.0,0.754,0.561,-6279.0,0.333,0.011,0.027,0.539,1,867.0,13.0
7ikRId3U9AXd6tfF2fbItC,2053063.0,24370.0,0.65,0.637,-6195.0,0.037,0.081,0.001,0.575,1,35170.0,334.0
7eOkHIcaoUhngxxypM5Ajr,2010387.0,23801.0,0.753,0.564,-7908.0,0.252,0.114,0.027,0.55,21,25273.0,166.0
4QIo4oxwzzafcBWkKjDpXY,2091427.0,24739.0,0.521,0.125,-17832.0,0.239,0.751,0.002,0.053,83,94329.0,913.0
4jXl6VtkFFKIt3ycUQc5LT,2023324.0,24039.0,0.61,0.032,-15186.0,0.049,0.896,0.005,0.37,9,1276.0,7.0
3Z0oQ8r78OUaHvGPiDBR3W,78327.0,1271.0,0.323,0.405,-8533.0,0.041,0.849,0.001,0.274,58,0.0,0.0
1lO9CZo6eDrOy0S7khgryG,2023324.0,24039.0,0.756,0.747,-5407.0,0.046,0.005,0.005,0.069,9,0.0,0.0
2Yv2mHzr5AQavVdwQjEokV,2023324.0,24039.0,0.677,0.33,-11198.0,0.149,0.474,0.001,0.336,8,1276.0,7.0
3ZwQCZ2LuYwuQ6R1p1CJ3w,81618.0,1949.0,0.645,0.495,-6.77,0.107,0.845,0.001,0.627,1,17671.0,343.0
7ccTcabbJlCJiIqtrSSwBk,2023324.0,24039.0,0.847,0.637,-5193.0,0.367,0.026,0.001,0.511,8,0.0,0.0
3WfSNAoj2D8C9noPSGZZFM,2023324.0,24039.0,0.831,0.36,-8073.0,0.052,0.136,0.002,0.601,7,1276.0,7.0
3R8CyhJfVjvgIROd5RSGhQ,2023324.0,24039.0,0.699,0.503,-9922.0,0.088,0.391,0.013,0.055,7,1276.0,7.0
4O2XaXdnpyUPj90lNq1bIR,2040539.0,24225.0,0.781,0.598,-7418.0,0.043,0.213,0.003,0.362,1,0.0,0.0
3Qa944OTMZkg8DHjET8JQv,2023324.0,24039.0,0.779,0.362,-10847.0,0.047,0.135,0.206,0.46,7,1276.0,7.0
1OuN92HcVG6NVpWbeESNB3,2023324.0,24039.0,0.875,0.599,-9077.0,0.138,0.033,0.014,0.112,6,1276.0,7.0
3CJbxqRQ0JNCqboWDNUUeX,2023324.0,24039.0,0.635,0.543,-5941.0,0.067,0.045,0.001,0.036,6,0.0,0.0
1kwnxJNVl7cwcU98RvMBaR,2023324.0,24039.0,0.828,0.182,-13066.0,0.166,0.754,0.071,0.231,6,1276.0,7.0
4EmunTy7kNBYQivOa8F6b8,2023324.0,24039.0,0.429,0.231,-20.43,0.402,0.878,0.0,0.914,5,0.0,0.0
26G5nmIx7Yvq79bIIluyZV,2023324.0,24039.0,0.762,0.054,-16735.0,0.05,0.947,0.0,0.339,5,1276.0,7.0
0udOCZp7yk0Ml92C0k8H8D,2023324.0,24039.0,0.583,0.499,-10086.0,0.026,0.591,0.01,0.342,5,1276.0,7.0
1WAwILvz37MkmZfmGnEXfg,2023324.0,24039.0,0.476,0.237,-14514.0,0.049,0.177,0.0,0.039,2,0.0,0.0
35FjZytt5TukIgJD86UybL,2023324.0,24039.0,0.679,0.197,-7078.0,0.033,0.137,0.0,0.559,1,38115.0,316.0
4AQzk2yNWKs6sYhZi6NzVN,411171.0,4061.0,0.272,0.763,-5861.0,0.035,0.0,0.002,0.394,1,89.0,2.0
6zeeWid2sgw4lap2jV61PZ,1946028.0,21897.0,0.596,0.552,-10278.0,0.097,0.077,0.334,0.112,183,70124.0,791.0
3ClBKQkKoaUQ6UOhe2xlJK,2010387.0,23801.0,0.794,0.32,-12.92,0.173,0.853,0.134,0.241,7,0.0,0.0
1mpD5Q8IM32I4bF6eCpU74,2019122.0,22600.0,0.665,0.712,-7536.0,0.053,0.001,0.003,0.669,60,72331.0,680.0
2C0hTkdEoikhKzDCJl32QZ,2010387.0,23801.0,0.724,0.415,-8408.0,0.052,0.764,0.0,0.328,5,25273.0,166.0
4bb94wZVF1cX66vQjNeJTX,2010387.0,23801.0,0.583,0.777,-6991.0,0.185,0.109,0.001,0.31,3,25273.0,166.0
64kfyGcf5dvbw92Vv4THCj,2010387.0,23801.0,0.863,0.419,-10144.0,0.437,0.076,0.0,0.523,2,25273.0,166.0
59iGOjPSOcPLGl3vqEStUp,2010387.0,23801.0,0.691,0.446,-10304.0,0.047,0.484,0.005,0.534,2,25273.0,166.0
6hw1Sy9wZ8UCxYGdpKrU6M,74085.0,1179.0,0.941,0.758,-6.47,0.17,0.026,0.003,0.683,65,10862.0,125.0
4yI3HpbSFSgFZtJP2kDe5m,2014229.0,22133.0,0.563,0.564,-7906.0,0.271,0.114,0.025,0.55,76,309.0,4.0
18uwL0vNUanqZH0ro2QcOP,2056610.0,22750.0,0.795,0.178,-11991.0,0.057,0.607,0.0,0.608,145,0.0,0.0
4Clmg1g8n2yBYG13Z1oSdG,119935.0,2323.0,0.745,0.972,-3506.0,0.077,0.009,0.465,0.556,86,0.0,0.0
2Q9TaUXNM4mNSCgJjbmsJe,5549.0,323.0,0.39,0.903,-3846.0,0.409,0.445,0.0,0.47,1,0.0,0.0
02itaCXOdC54J0ISjqqFAp,14971.0,387.0,0.733,0.859,-5.03,0.033,0.479,0.065,0.52,107,0.0,0.0
62zKJrpbLxz6InR3tGyr7o,1988658.0,23223.0,0.413,0.13,-25166.0,0.034,0.9,0.82,0.068,3,0.0,0.0
2LgsKzO8lCeXk0TMd9veWW,75449.0,1264.0,0.856,0.726,-6263.0,0.189,0.016,0.001,0.197,1,0.0,0.0
65Q2mv3UlVi9eO70OpsmSe,674137.0,7487.0,0.683,0.375,-13056.0,0.03,0.579,0.0,0.888,25,0.0,0.0
4Day5xkFhvHLwXykznyRLA,406172.0,4189.0,0.581,0.257,-10079.0,0.036,0.811,0.0,0.297,3,0.0,0.0
5MDgHT305bgpZSCz9mYo1X,1987484.0,23180.0,0.498,0.856,-6257.0,0.416,0.193,0.0,0.598,1,3363.0,143.0
1moEucbMhmAK6KVPoNw6ms,1987484.0,23180.0,0.369,0.3,-11994.0,0.032,0.921,0.001,0.24,1,218.0,4.0
0iV9yfj1knFNOSEiuTHZwl,2011566.0,23274.0,0.244,0.274,-10433.0,0.04,0.871,0.0,0.164,2,0.0,0.0
44mYhOVgerj2qPjkGDVA6n,2011566.0,23274.0,0.473,0.212,-15018.0,0.05,0.77,0.0,0.576,2,1254.0,35.0
04vLj9QUXoKdRlsp3gkURo,2011566.0,23274.0,0.5,0.224,-12431.0,0.094,0.646,0.0,0.62,2,1254.0,35.0
3iwZ8hg0q1kTBB5kjg0nO4,214628.0,2127.0,0.367,0.623,-9436.0,0.05,0.02,0.001,0.511,2,0.0,0.0
2HD7DoEe9FdtvGdAdQIv5W,392431.0,4227.0,0.324,0.197,-10191.0,0.034,0.801,0.0,0.338,2,0.0,0.0
4hXAK3mjFVFOOiJQ3rKAXi,841909.0,9474.0,0.67,0.275,-12755.0,0.039,0.671,0.0,0.806,2,1124.0,22.0
