author,points_sum,points in 2017,points in 2018,points in 2019,points in 2020,points in 2021,points in 2022,points in 2023
V,0.00040614995964244983,0.0006481256772232321,0.0007097838937467263,0.00021489108031792442,0.0008317898768714764,9.167154020231888e-05,0.00011525051805377755,0.0
Fifth Harmony,0.0004057049915105377,0.0026341885675638345,0.0,0.0,0.0,0.0,0.0,0.0
Lil Xan,0.0004040946306521891,0.0008242243541168293,0.001780927168656662,0.0,0.0,0.0,0.0,0.0
Ashnikko,0.00040146719977804136,0.0,0.0,0.0,0.0015533441767852836,0.001004372130245844,0.0,0.0
Jon Bellion,0.00040087390893549186,0.0026028209907421624,0.0,0.0,0.0,0.0,0.0,0.0
AURORA,0.00039765318721879465,0.0,0.0,0.00026037499719130003,8.674942570929874e-05,0.002170139702074165,0.0,0.0
Burl Ives,0.00039695395158293275,0.00022741493195712218,0.00042671450661849994,0.00038634093464002,0.00041664160798409675,0.00046357695658515705,0.0006176833971102341,0.0
Lil Peep,0.0003962970938643958,0.00022246215666948976,0.001464771749266695,0.0003185235975054659,0.0002572615989344618,0.00027314104168311363,7.1525497152812765e-06,0.0
Sam Feldt,0.00039610639323643345,0.0,0.0,0.00251005855032952,3.55686221218095e-05,0.0,0.0,0.0
Chance the Rapper,0.00039383917465954794,0.0014153931155322884,0.00087889028086229,0.00015851281209763244,9.231550779706282e-05,0.0,0.0,0.0
Ofenbach,0.00038663492871430415,0.0003991111419283796,0.0,0.0,0.0003567722860157075,0.001702012625245389,0.0,0.0
Ricky Martin,0.000384473654930731,0.0024919338551357252,4.357008363686024e-06,0.0,0.0,0.0,0.0,0.0
Zendaya,0.00038254545969244517,3.026696009108704e-06,0.0015314884398356372,6.0736008759058484e-05,0.0,0.0,0.0008553369829330704,0.0
Swedish House Mafia,0.0003796213833970227,0.0,0.0,0.0,0.0,0.0013864484036438301,0.0010197106726163268,0.0
Cherish,0.0003792505766204293,0.0,0.0,0.0,0.0,0.0006906145740351336,0.001719041099495338,0.0
ACRAZE,0.0003792505766204293,0.0,0.0,0.0,0.0,0.0006906145740351336,0.001719041099495338,0.0
Frank Ocean,0.0003790492815131357,0.00016880709105347182,9.530955795563178e-06,0.0001225614526528086,4.371410810390328e-05,0.0,0.0019778824269275925,0.00023882178576482266
Lauren Spencer Smith,0.0003729680503770034,0.0,0.0,0.0,0.0,0.0,0.002375456228082661,0.0
Christian Nodal,0.00037248070432776637,0.0,0.0,6.264252024476884e-05,0.0003258194392837511,0.0013232820284971227,0.000651961654236299,0.0
Ty Dolla $ign,0.00037095509930406764,0.0003622404814537826,0.0011727160323883664,8.020966179167141e-05,0.0006752607879155742,9.34112920601731e-05,0.0,0.0
Jack & Jack,0.0003707643986761053,0.0,0.0020953125533988816,0.0002872023373830815,0.0,0.0,0.0,0.0
Whitney Houston,0.0003681899401986138,0.0,1.2254086022866942e-06,0.0017123196729515726,0.0005868822650098567,2.482492074091993e-05,2.4021770741888063e-05,3.578981943534457e-05
Aminé,0.00036711989778615846,0.0017649765045843438,0.0006069857276660091,0.0,5.2945658883609555e-06,0.0,0.0,0.0
Beach Weather,0.000367098708827496,0.0,0.0,0.0,0.0,0.0,0.0018731583027944173,0.0011522983921005798
Arcángel,0.0003665039044879083,0.0,0.0,0.0,0.0,1.529452182786345e-06,0.00047179837367213853,0.004612371169193308
Capital Bra,0.00036610282777035935,0.0,0.0005985440239613675,0.0014959306193234473,0.0002523743073452056,5.085428507573894e-06,0.0,0.0
Shakin' Stevens,0.00036436533316003587,0.00018091387508990662,0.00028552020433279975,0.00035719854478701886,0.00041935676997812804,0.0005497615870819356,0.0005349567371957544,0.0
Kid Cudi,0.0003624159489630875,0.0,0.0,0.0,0.002273540895702075,3.024491691346579e-05,1.767894363588391e-05,0.0
Skrillex,0.0003611975838399948,0.0006878854566156145,0.0,0.0,0.0,0.001589397149215825,3.5087979735342113e-06,4.816573830551045e-05
070 Shake,0.0003607526157080827,0.0,1.538568578426627e-05,0.0,0.0,0.0,0.0003392062964030092,0.004816239346257257
Lil Skies,0.0003596613843369649,0.0,0.0016914723406897334,0.0006197524122477021,0.0,0.0,0.0,0.0
BENEE,0.0003586019364038408,0.0,0.0,0.0,0.0022975700793492516,0.0,0.0,0.0
Jerry Di,0.00035819934618925366,0.0,0.0,0.0,0.002094883236494818,0.00019726109526747157,0.0,0.0
Gus Dapperton,0.00035663136324823,0.0,0.0,0.0,0.0022849445760770065,0.0,0.0,0.0
Bella Poarch,0.00035413106612605715,0.0,0.0,0.0,0.0,0.002236651753870592,0.0,0.0
cho,0.00035218168192910885,0.0020300875595640018,0.00025393189369607606,0.0,0.0,0.0,0.0,0.0
Nicky Youre,0.0003512069898306347,0.0,0.0,0.0,0.0,0.0,0.002044684542192955,0.0004763056343544922
dazy,0.0003512069898306347,0.0,0.0,0.0,0.0,0.0,0.002044684542192955,0.0004763056343544922
Becky Hill,0.00035023229773216056,0.0,0.0,0.000497599497770403,0.0014713462845655394,8.230364558310381e-05,0.0001919042583986788,0.0
Cosculluela,0.00034997803022821075,7.154008748802391e-06,0.00223514529057093,4.493919930602982e-06,2.1721295952250073e-06,0.0,0.0,0.0
Israel & Rodolffo,0.00034653482444555746,0.0,0.0,0.0,0.0,0.0015825050553174025,0.00016977184041177068,0.0010942653671283155
Chino Pacas,0.00034587796672702056,0.0,0.0,0.0,0.0,0.0,0.0,0.005459954369652777
Ingratax,0.0003458673722476893,0.0,0.0,0.0,0.0,0.002184459198134965,0.0,0.0
Henrique & Juliano,0.00034567667161972696,0.0,0.0,0.00014911643406091712,0.0006315466798116709,0.001214614450914228,0.00015492692590835671,0.00011472811276937559
Nathan Evans,0.0003447867353559027,0.0,0.0,0.0,0.0,0.002177634017769537,0.0,0.0
Benson Boone,0.0003441298776373658,0.0,0.0,0.0,0.0,0.0005734489777619509,0.0016135072527528858,0.0
DripReport,0.00034014635340881924,0.0,0.0,0.0,0.00217932477450919,0.0,0.0,0.0
Brray,0.0003379285757354088,0.0,0.0,0.0,0.0008793052117670233,3.760540554284906e-05,0.0009031556014693753,0.000835541765883091
Pink Sweat$,0.0003366289862708473,0.0,0.0,0.0,0.00025318885594341494,0.001876523119294767,0.0,0.0
FIFTY FIFTY,0.00033618401813893513,0.0,0.0,0.0,0.0,0.0,0.0,0.005306927805244645
Wisin & Yandel,0.0003361204512629477,0.0,1.1164833931945436e-05,0.0011001933066467119,0.0,0.00011696485567419956,0.000639006092487865,0.0007000756268988428
Carlos Vives,0.00033569667208969804,0.0017524569892739396,0.00042276596778890947,0.0,0.0,0.0,0.0,0.0
Zach Bryan,0.0003333235087195001,0.0,0.0,0.0,0.0,0.0,0.0013194429918170763,0.0019915194852153416
LE SSERAFIM,0.0003296366299122283,0.0,0.0,0.0,0.0,0.0,0.0012322628575515723,0.0021493960718834038
Mr.Kitty,0.00032622520756756874,0.0,0.0,0.0,0.0,0.0,0.001907841421225121,0.0004211157258794282
Aitana,0.0003252293265104321,0.0,4.4523179216416556e-05,0.0,0.0,0.0007310972614967417,0.0012893483015056098,1.672421468941335e-06
Stormzy,0.0003183852928624505,0.00010799801668865148,0.0,0.0014749589929806332,0.0004629351199823297,0.0,0.0,0.0
zzoilo,0.00031819459223448817,0.0,0.0,0.0,0.0,0.0007310972614967417,0.0012893483015056098,0.0
Madison Beer,0.00031794032473053837,0.0,0.00015807770969498354,0.0002872023373830815,0.0010051529701903723,0.0005796050227974351,0.0,0.0
Trueno,0.0003175589234746137,0.0,0.0,0.0,0.0004021154913160295,0.0011191957528642231,0.0004942006991954723,0.0
Blueface,0.0003120074163050435,0.0,0.0,0.002005241544791785,0.0,0.0,0.0,0.0
Shelley FKA DRAM,0.0003108208346199445,0.00201811835261889,0.0,0.0,0.0,0.0,0.0,0.0
Normani,0.00030918928480293343,0.0,6.0725804068873955e-05,0.0018257571063513387,0.0,9.742610403983671e-05,1.484491450341397e-06,0.0
Jay Wheeler,0.0003087655056296838,0.0,0.0,0.0,0.001359074336112347,0.0006103852479748561,0.0,0.0
MØ,0.0003080874589524844,0.0019994078681989454,9.530955795563177e-07,0.0,0.0,0.0,0.0,0.0
Alvaro Soler,0.00030785438040719705,0.0,0.0019782179536248197,0.0,0.0,0.0,0.0,0.0
Britney Spears,0.0003067737435154105,9.19014970038461e-05,0.00022983219118443774,0.00019146822492205432,0.00011851682103946447,0.0002624348764040107,0.0010637056010537175,0.0
Steve Aoki,0.00030425225743457515,0.0013173006494189019,0.0006297238650639956,0.0,0.0,0.0,0.0,5.3183002712334455e-05
Tony Dize,0.00030364837211269445,0.0,0.0,0.0,0.0,0.0,0.0019331452527650312,2.006905762729602e-06
João Gomes,0.0003034046990880759,0.0,0.0,0.0,0.0,0.0018856233597820044,3.090441292074363e-05,0.0
PinkPantheress,0.00030339410460874464,0.0,0.0,0.0,0.0,0.00034527383025106966,6.342827106004151e-06,0.003910623120825523
Chris Jedi,0.00030331994325342597,0.0010991033825804289,3.621763202314007e-05,0.00022278948504443873,0.0,0.0,0.0005970354705736674,0.0
Wiz Khalifa,0.00030177314927106483,1.375770913231229e-06,0.0007839891924407539,0.0,2.7151619940312596e-06,1.9471838101368464e-05,0.0011074980988387887,3.411739796640324e-05
Seafret,0.0003006289455032908,0.0,0.0,0.0,0.0,0.0,0.0018137786447807616,0.0002501942517536237
Nego do Borel,0.0003003958669580035,0.0005519592903883691,0.0013840309380271385,0.0,0.0,0.0,0.0,0.0
New West,0.00029865837234768,0.0,0.0,0.0,0.0,0.0,3.5897702344619236e-05,0.004625583298797945
Kesha,0.00029742941274525604,0.0019193380010488878,1.1437146954675812e-05,2.72358783672908e-07,0.0,0.0,0.0,0.0
Bing Crosby,0.0002929020385775716,0.0002922137419703131,0.0003531899904812983,0.0002866576198157357,0.0002682580050102884,0.00033077589810139225,0.00034449198565805766,0.0
Big Shaq,0.00029268308600486015,0.001411540956975241,0.00048376408488051383,0.0,0.0,0.0,0.0,0.0
TOTO,0.00029268308600486015,1.375770913231229e-07,0.001238343470866387,0.0005443090291703067,9.774583178512534e-05,0.0,0.0,0.0
King,0.00029096678035319914,0.0,0.0,0.0,0.0,0.0,0.0007433253553164014,0.002750798832114708
KHEA,0.0002879791371817892,0.0,3.3086032261740745e-05,0.0005956486598926498,0.0011277425342208836,8.926265301452071e-05,0.0,0.0
Rvssian,0.0002868985002900026,0.00040502695685527384,2.6414363204846517e-05,0.0003155276508850639,7.3309373838844e-06,0.0006743545855174961,0.00040378167449286,0.0
BROCKHAMPTON,0.0002868349334140152,0.0,2.478048506846426e-05,5.705916517947423e-05,0.0017450346135638904,1.0973819411080509e-05,0.0,0.0
Luar La L,0.00028651709903407794,0.0,0.0,0.0,0.0,6.959007431416907e-06,0.0018178272578271472,0.0
Chuck Berry,0.0002845889037957921,0.0001140514087068689,0.00024943872882102485,0.0002758994478606558,0.0003714341607834763,0.000377659980220356,0.0004299627055261537,0.0
Gusttavo Lima,0.00028329637731738073,0.0,0.0,0.0,0.00029310173725567446,0.0008195569521153297,0.0006804368993292112,1.5051793220472015e-05
Oasis,0.0002824064410535565,0.0003187661205956758,0.0009349867635447477,0.000506042620064263,2.0363714955234445e-05,3.7203924344882695e-05,0.0,0.0
BØRNS,0.00028187671708699446,0.0,0.0,0.0,0.0016433517968874197,0.00016032482505456646,0.0,0.0
Clairo,0.00028155888270705725,0.0,0.0,0.0,0.0013799810834663876,0.0004179419270829808,0.0,0.0
El Guincho,0.0002810079697818327,0.0,0.0,0.0017104131614658622,9.53021859904972e-05,0.0,0.0,0.0
Cashmere Cat,0.0002795883095514464,0.001228976156789457,0.0005802990514384322,0.0,0.0,0.0,0.0,0.0
Justin Jesso,0.00027912215246087186,0.0011610130736758343,0.0006445649248028011,0.0,0.0,0.0,0.0,0.0
Burna Boy,0.00027645234366939915,0.0,0.0,0.00022741958436687818,0.000460355716088,0.0,0.0010777407929478543,0.0
Rels B,0.00027388847967123884,0.0,0.0,0.0,0.0,2.0475541096284362e-05,0.001610538269852203,0.000280632322488356
Disclosure,0.00027261714215148997,0.0,0.0,0.000679398985872069,0.0010693665513492115,0.0,0.0,0.0
Curtis Waters,0.00027098559233447884,0.0,0.0,0.0,0.0017362103370832888,0.0,0.0,0.0
Lizzy McAlpine,0.0002708372696238415,0.0,0.0,0.0,0.0,0.0,0.0,0.004275378243201629
Jason Mraz,0.00027020160086396706,2.751541826462458e-07,0.001356935792265466,0.00029469220393408646,8.417002181496904e-05,0.0,0.0,0.0
Zac Efron,0.00027018041190530453,3.026696009108704e-06,0.0017204736776105186,1.2664683440790223e-05,0.0,0.0,0.0,0.0
Brytiago,0.0002693328535588053,0.0,0.001028662443363997,0.0007021409443087568,0.0,0.0,0.0,0.0
Julieta Venegas,0.0002690715230689172,0.0,0.0,0.0,0.0,7.503237499949743e-05,0.0016380688385676252,0.0
Guaya,0.0002662604545527454,0.0,0.0,0.00026391566137904787,0.0006577479930540725,0.0007739219226131534,0.0,0.0
Jessica Darrow,0.00026577310850350833,0.0,0.0,0.0,0.0,6.450464580659518e-05,0.0016276773984152354,0.0
Ice Spice,0.00026496792807433403,0.0,0.0,0.0,0.0,0.0,0.0,0.004182726093822279
Petit Biscuit,0.00026346351200929783,0.0017106335535117102,0.0,0.0,0.0,0.0,0.0,0.0
Tears For Fears,0.0002633999451333104,0.0,0.0,0.0,0.0,0.0,0.0012712644965650873,0.001007132208596472
CHVRCHES,0.0002617048284403119,0.0,7.76092114781573e-06,0.0016741894432373654,0.0,0.0,0.0,0.0
Lord Huron,0.0002597978221606885,0.0013093211781221607,0.0001145076260581233,1.497973310200994e-06,0.0,2.141233055820587e-05,0.00021862510450482392,3.746224090428591e-05
DJ Nelson,0.00025780606004641523,0.0,0.0,0.0,0.001359074336112347,0.00028853115427182407,0.0,0.0
Yng Lvcas,0.0002552421960482549,0.0,0.0,0.0,0.0,0.0,0.0,0.004029197802973465
Ghost,0.00025414037019780587,0.0,0.0,0.0,0.0,0.0,0.001618635495944974,0.0
Ant Saunders,0.0002538861026938561,0.0,0.0,0.0009486256435327385,0.0006809626281030399,0.0,0.0,0.0
Sage The Gemini,0.00025286903267805695,0.0016418450078501488,0.0,0.0,0.0,0.0,0.0,0.0
JACKBOYS,0.0002524876314221323,0.0,0.0,0.00023667978301175705,0.0013817459387625078,0.0,0.0,0.0
Alex Sensation,0.00024905502011881024,0.0010697994621286038,0.0005416306022107188,0.0,0.0,0.0,0.0,0.0
Lyanno,0.0002471338878666746,0.0,0.0,0.0,4.1949252807782955e-05,0.0002896017707997344,0.0009031556014693753,0.000835541765883091
Paloma Faith,0.0002450926848489262,0.0,8.986329750102424e-06,0.0,0.0,0.0,0.001552103288216037,0.0
Jess Glynne,0.00024466890567567657,0.0,0.001568114541392873,4.08538175509362e-06,0.0,0.0,0.0,0.0
The Pogues,0.00024151175083496676,0.0003217928166047845,0.00035591312070860204,0.00027889539448105777,0.00033342189286703864,0.00019070356903402101,6.963614439783281e-05,0.0
Kehlani,0.00023875718620884414,0.0,0.0,0.0013265234558788985,0.0001774358363099428,0.0,2.968982900682794e-05,0.0
ThxSoMch,0.0002363628338799837,0.0,0.0,0.0,0.0,0.0,0.00034993512097593115,0.0028638545234151423
Haze,0.00023617213325202138,0.0,8.591475867143377e-05,0.0014319263051603137,0.0,0.0,0.0,0.0
Mariah Angeliq,0.00023293022257666167,0.0,0.0,0.0,0.0,0.001471160936414732,0.0,0.0
The Rare Occasions,0.0002328878446593367,0.0,0.0,0.0,0.0,0.0001154927579483229,0.0013668117644597881,0.0
Skip Marley,0.00023168007401557525,0.0015042679165270258,0.0,0.0,0.0,0.0,0.0,0.0
Micro TDH,0.00023142580651162547,0.0,0.0,0.0014873513176377506,0.0,0.0,0.0,0.0
ILLENIUM,0.00023123510588366313,1.650925095877475e-06,0.0,0.0013883488997726485,9.584521838930346e-05,0.0,0.0,0.0
Nate Dogg,0.00023074775983442604,0.00018517876492092343,9.84411577170311e-05,0.0,0.0,3.7203924344882695e-05,0.0011318572540012087,5.217954983096966e-05
El Alfa,0.00023072657087576357,0.0,0.0,0.0,0.0005028480012945892,0.0009599415443375668,1.6194452185542514e-06,0.0
Eslabon Armado,0.0002291797768934024,0.0,0.0,0.0,0.0,0.0004613018964633477,4.858335655662754e-06,0.002452773326349362
Perry Como,0.00022819802180877805,5.970845763423534e-05,0.00020464323658187793,0.0002818913411014598,0.0002768107652914869,0.00037261916073433234,0.00026172034115502844,0.0
King Princess,0.00022691255831651686,0.0,0.0014581000802098008,0.0,0.0,0.0,0.0,0.0
Fousheé,0.00022625570059797993,0.0,0.0,0.0,0.0013507930920305515,9.55525251159937e-05,1.88935275497996e-06,0.0
Ella Mai,0.00022623451163931744,0.0,0.0014537430718461147,0.0,0.0,0.0,0.0,0.0
INTERWORLD,0.0002259378662180427,0.0,0.0,0.0,0.0,0.0,8.259170614626682e-05,0.0033619016368658717
Rafa Pabön,0.00022553527600345554,0.0,0.0,0.0008553427601247675,0.0005923125889979192,0.0,0.0,0.0
Zé Felipe,0.00022519625266485582,0.0,0.0,0.0,0.0,0.0002914753497235774,0.0008982522812247581,0.000600064823056151
ATB,0.00022422862355253186,0.0,0.0,0.0,0.0,0.001416202621314891,0.0,0.0
Harry Nach,0.00022381897035179453,0.0,0.0,0.0,0.0014340128071476097,0.0,0.0,0.0
Polimá Westcoast,0.00022216093433645532,0.0,0.0,0.0,0.0,0.0,0.001414956521269724,0.0
Olivia Holt,0.00022201790886548358,0.001441532762883682,0.0,0.0,0.0,0.0,0.0,0.0
Miggy Dela Rosa,0.0002215835352129027,0.0,0.0,0.0,0.0,0.0,0.0013926554110725497,4.615883254278085e-05
James Hype,0.0002215835352129027,0.0,0.0,0.0,0.0,0.0,0.0013926554110725497,4.615883254278085e-05
Elvis Presley,0.00022157294073357146,0.0001934333904003108,0.00024344784232095657,0.0002398119090239955,0.00023336817338698675,0.0002552082148406162,0.0002531732691673146,0.0
JISOO,0.0002211703505189843,0.0,0.0,0.0,0.0,0.0,0.0,0.003491347058561931
Pharrell Williams,0.0002210644057256719,0.0006361564702781203,0.00017877349942249215,0.0,4.670078629733766e-05,5.098811214172773e-05,0.0005089106599306735,0.0
Boney M.,0.00022089489405637206,3.5632466652688835e-05,2.4235859023003508e-05,2.7644416542800162e-05,2.470797414568446e-05,0.001268546758507709,1.673426725839393e-05,0.0
Carin Leon,0.00022064062655242225,0.0,0.0,0.0,0.0,0.0,2.7260661178996566e-05,0.0034154191238719945
salem ilese,0.00022006852466853526,0.0,0.0,0.0,0.0014033314766150565,6.557526233450548e-06,0.0,0.0
2 Chainz,0.00021968712341261057,0.0009540971283258574,0.0003462460084016737,0.00012119965873444406,0.0,0.0,0.0,0.0
Tame Impala,0.00021960236757796067,0.0,0.0,0.0001341367009589072,0.0011589668971522431,7.13298261720233e-05,4.1700714377771975e-05,0.0
The Fontane Sisters,0.0002192139033358858,4.9390175785001125e-05,0.00020314551495686085,0.0002818913411014598,0.00027667500719178535,0.00034853028885635073,0.00024053259954561032,0.0
PARTYNEXTDOOR,0.000218648864438149,8.791176135547554e-05,0.0003324942007537897,0.00029292187184021257,0.0006906014531818509,0.0,0.0,0.0
LANY,0.00021814032943024943,0.0007347992447567994,4.5340118284607684e-05,0.0004063593052399787,0.00022223600921145859,0.0,0.0,0.0
Ashe,0.00021799200671961206,0.0,0.0,0.0,0.0013966793297296798,0.0,0.0,0.0
Nicki Nicole,0.00021786487296763716,0.0,0.0,7.408158915903098e-05,0.0,0.0008574300117901563,0.00021511630653128972,0.0005809992183102198
The Jackson 5,0.00021786487296763716,6.672488929171462e-05,0.0001514060406380893,0.0002512509779382576,0.0003207963895947933,0.0003745819577026139,0.0002264524230611695,0.0
Tems,0.00021323155400733952,0.0,0.0,0.0,0.0,0.0,0.0013259657572842964,7.960726192160754e-05
Gera MX,0.00021307616830991627,0.0,0.0,0.0,0.0,0.001342017817735553,3.77870550995992e-06,0.0
Coolio,0.0002127371449713166,0.0,0.0,0.0,0.0,0.00022155070774443634,0.001023961716315032,0.0002665839821492488
L.V.,0.0002127371449713166,0.0,0.0,0.0,0.0,0.00022155070774443634,0.001023961716315032,0.0002665839821492488
Burak Yeter,0.0002120167203767922,0.0013765963757791679,0.0,0.0,0.0,0.0,0.0,0.0
Danelle Sandoval,0.0002120167203767922,0.0013765963757791679,0.0,0.0,0.0,0.0,0.0,0.0
C. Tanganana,0.00021191077558347979,1.513348004554352e-06,0.0,4.058145876726329e-05,0.00022210025111175702,0.00019779640353142673,0.0008877258873041554,0.0
dhruv,0.00021172007495551745,0.0,0.0,0.0,0.0,0.0013372000433599564,0.0,0.0
Prince Royce,0.00021161413016220504,0.00029372708997486743,0.0008161221291229383,0.0002530213100321315,0.0,0.0,0.0,0.0
The Vamps,0.00021042754847710608,0.0013662780939299336,0.0,0.0,0.0,0.0,0.0,0.0
Os Barões Da Pisadinha,0.0002102580368078062,0.0,0.0,0.0,0.00047094484786472195,0.000861980132033775,1.7543989867671057e-06,0.0
Matoma,0.0002098342576345566,0.0013624259353728861,0.0,0.0,0.0,0.0,0.0,0.0
Stephanie Beatriz,0.00020899376227427106,0.0,0.0,0.0,0.0,1.8780398260381792e-05,0.001312155488333582,0.0
James Blunt,0.0002083298415695204,0.0013526579618889445,0.0,0.0,0.0,0.0,0.0,0.0
ROSÉ,0.0002083086526108579,0.0,0.0,0.0,0.0,0.0013156538857357618,0.0,0.0
Trinidad Cardona,0.00020816032990022052,0.0,0.0,0.0,0.0,0.0013147170962738404,0.0,0.0
Dave,0.0002070161261324465,0.0,0.0,0.0,0.0,0.0001747781481813554,0.0011422486941535985,0.0
Joey Monta,0.00020585073340601,0.0008315159399569548,0.000499830553221606,0.0,0.0,0.0,0.0,0.0
ScHoolboy Q,0.00020491841922486083,0.0,0.0007404191088038936,0.0005764473656437098,0.0,0.0,0.0,0.0
Pailita,0.00020438869525829878,0.0,0.0,0.0,0.0,0.0,0.0013017640481811923,0.0
Yung Gravy,0.00020292665711058754,0.0,0.0,0.0,0.0,0.0,0.0012924522381745054,0.0
Clinton Kane,0.00020197315397077587,0.0,0.0,0.0,0.0,0.0012756395930051147,0.0,0.0
Blessd,0.00020172948094622088,0.0,0.0,0.0,0.0,0.00016688235128841847,0.0008516932311913233,0.000656425426559474
Lil Yachty,0.00020038398207108973,7.841894205418006e-06,0.0002834778566623219,0.0,0.000596113815789563,0.0,0.0003948747257908116,3.34484293788267e-07
Amaarae,0.0001998401321322273,0.0,0.0,0.0,0.0,0.0010500517687709087,0.00021390172261737404,0.0
Blanco Brown,0.0001998330691458652,0.0,0.0,0.0012843078444095977,0.0,0.0,0.0,0.0
Quality Control,0.00019953642372459046,1.375770913231229e-07,0.0,0.0012822651535320509,0.0,0.0,0.0,0.0
Desiigner,0.0001991338335100033,0.0012929495042547092,0.0,0.0,0.0,0.0,0.0,0.0
Majestic,0.00019877362121274112,0.0,0.0,0.0,0.0,0.001249008006873346,6.4777808742170055e-06,0.0
John Mayer,0.0001977353622382795,9.038814899929175e-05,0.0010105536273524271,4.41221229550111e-05,0.0,0.00012432534430358282,0.0,0.0
Ayo & Teo,0.00019718444931305498,0.0012802924118529818,0.0,0.0,0.0,0.0,0.0,0.0
David Kushner,0.0001970573155610801,0.0,0.0,0.0,0.0,0.0,5.0742616848033207e-05,0.0029849378377664946
Taiu,0.00019689839837111147,0.0,0.0,0.0,0.0004021154913160295,0.0,0.0,0.0021174528218266243
Yoko Ono,0.00019527744303343163,0.00011625264216803886,0.0001458236236721166,0.0001409456705507299,0.0002825126054789525,0.00029722991356109525,0.00026491424700183293,0.0
John Lennon,0.00019527744303343163,0.00011625264216803886,0.0001458236236721166,0.0001409456705507299,0.0002825126054789525,0.00029722991356109525,0.00026491424700183293,0.0
Nea,0.00019426037301763252,0.0,0.0,0.0,0.0012446302580639292,0.0,0.0,0.0
Oscar Maydon,0.00019382599936505163,0.0,0.0,0.0,0.0,0.0,0.0,0.0030596950774281727
Darlene Love,0.00019135748568087252,2.8891189177855813e-05,4.833556153464183e-05,0.0002330029394321728,0.00018680314518935065,0.00032586890568269555,0.000397303893618643,0.0
Emmy Meli,0.00019059468316902318,0.0,0.0,0.0,0.0,0.0005256727152039541,0.0006838107435345326,0.0
ITZY,0.0001903192267064109,0.0,0.0,0.0,0.00054547604460088,0.0006643175555683371,0.0,0.0
Alok,0.0001892809677319493,0.001085758404722086,0.0,0.0,0.0,0.00013931397569432694,0.0,0.0
Casper Magico,0.00018807319708818784,0.0,0.0009697066739428707,0.00011983786481607952,0.0,0.00011696485567419956,0.0,0.0
Ski Mask The Slump God,0.00018775536270825062,0.0,0.0002442647813891477,0.000950532155018449,1.1810954674035978e-05,0.0,0.0,0.0
Mr. NaisGai,0.00018771298479092565,0.0,0.0,0.0,0.0,0.0011855739775946611,0.0,0.0
David Bowie,0.00018716207186570113,0.0,0.000423855219879831,0.0007560679834759926,1.3168535671051609e-05,9.501721685203855e-06,0.0,0.0
Lasso,0.00018618737976722698,0.0,0.0,0.0,0.0,0.0,0.0011858387612863506,0.0
J. Rey Soul,0.00018457701890887835,0.0,0.0,0.0,0.001182588806500315,0.0,0.0,0.0
Wallows,0.0001833692482651169,0.0,0.0,0.0,0.0011695560289289649,5.2192555735626804e-06,0.0,0.0
ElyOtto,0.00018307260284384215,0.0,0.0,0.0,0.0,0.001156265850143117,0.0,0.0
Gym Class Heroes,0.0001830090359678547,0.0,0.0,0.0,0.0,0.0011558643689451506,0.0,0.0
Gabito Ballesteros,0.00018295253207801745,0.0,0.0,0.0,0.0,0.0,0.0,0.0028880488873313783
Hotel Ugly,0.0001819707769933931,0.0,0.0,0.0,0.0,0.0,0.00019986653072323718,0.0023771798759532137
Tyler Cole,0.00018057230572181762,0.0,0.0,0.0,0.0,0.0008038991853955784,0.0003394087270553285,0.0
THE ANXIETY,0.00018057230572181762,0.0,0.0,0.0,0.0,0.0008038991853955784,0.0003394087270553285,0.0
PEDRO SAMPAIO,0.00018056171124233806,0.0,0.0,1.0894351346916319e-05,3.964136511285639e-05,0.000349757036961694,0.0007471040608263613,0.0
THE SCOTTS,0.0001803604161350445,0.0,0.0,0.0,0.001155301428460301,2.6765413197757337e-07,0.0,0.0
Snoop Dogg,0.00017885600007000829,0.0,0.0,0.0,8.009727882392215e-05,0.0,0.001059522034239119,0.0
Daryl Hall & John Oates,0.00017754228463293443,6.741277474833023e-05,0.00026673060576440377,0.0002729035012402538,0.00016195941294396463,0.0002600259892162125,0.00010661347688815488,0.0
Flow La Movie,0.00017752109567427195,0.0,0.0,0.0,0.0,0.0011212031588540548,0.0,0.0
Buscabulla,0.0001769913717077099,0.0,0.0,0.0,0.0,0.0,0.0011272688258819718,0.0
Vice,0.00017423680708158727,0.0011312964219500397,0.0,0.0,0.0,0.0,0.0,0.0
LIT killah,0.0001736223272803753,0.0,0.0,0.0,0.0,0.0008884778910995548,0.0002098531095709884,0.0
Keane,0.00017341043769375047,0.0,0.0,0.0,0.0,0.0,0.0004763868017913756,0.0015566899032905947
MERO,0.0001724569345539388,0.0,0.0001076998004898639,0.0009446764411694814,7.73821168298909e-06,0.0,0.0,0.00011840744000104652
j-hope,0.00017222385600865152,0.0,4.493164875051212e-06,5.0250195587651525e-05,0.0,0.0,0.0008276714604494353,0.0005328334800047094
Isaiah Firebrace,0.0001718848326700518,0.001116025364813173,0.0,0.0,0.0,0.0,0.0,0.0
Luke Christopher,0.0001712915418275023,0.0011121732062561256,0.0,0.0,0.0,0.0,0.0,0.0
Samra,0.00017124916391017734,0.0,6.807825568259412e-07,0.0009623797621082204,0.0001371156806985786,0.0,0.0,0.0
A Castela,0.00017088895161291516,0.0,0.0,0.0,0.0,0.0,0.00022024454972337817,0.0021517374619399216
